smiles,CYP2C9_class
O=C(Oc1ccccc1)N1CCC2(CC1)CCN(c1ccccc1)CC2,0
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCNCC3)nc21,1
COc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,0
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,1
Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21,0
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCC#N)c3n2)CC1,0
COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(Cc3cccs3)c2=O)cc1,0
Cc1ccccc1-c1cc(N(C)C)ncn1,0
COCCNc1ncnc2ccc(-c3cccc(OC)c3)cc12,0
COCC(=O)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0
CN(C)c1ccc(-c2cncnc2NCc2ccccc2)cc1,0
CC(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1
Cc1noc(C)c1-c1cc(N(C)C)ncn1,0
Cc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,0
CN(C)C(=O)c1ccc(-c2nccc(NCc3ccccc3)n2)cc1,0
Clc1ccccc1-c1nc(N2CCNCC2)c2ccccc2n1,0
O=c1c(-c2ccc(F)cc2)nc2cncnc2n1C1CC1,0
CN(C)C(=O)c1ccc(-c2cncnc2Nc2ccc(F)cc2)cc1,0
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,0
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccc(OC)cc3)nc21,1
O=C(Nc1ccccc1)N1CC2(CCN(C(=O)Oc3ccccc3)CC2)C1,0
COc1ncc2ncc(=O)n(CCC#N)c2n1,0
c1ccc(N2CCC3(CCNCC3)CC2)cc1,0
O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2,0
CNc1ncnc2ccc(-c3cccc(OC)c3)cc12,1
COc1ccc(Oc2ncc3ncc(=O)n(CCC#N)c3n2)cc1,0
COCC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3ccccc3)C2)C1,0
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N(C)C)nc32)c1,1
O=C(c1ccco1)N1CCC2(CCCN(c3ccccc3)C2)CC1,0
O=c1c(-c2cccs2)nc2cncnc2n1-c1ccccc1,1
CC(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0
COCC(=O)N1CCC2(CCCN(c3ccccc3)C2)CC1,0
CS(=O)(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1,0
CNc1ncnc2ccc(-c3ccccc3C#N)cc12,0
Cc1nc2cnc(N3CCOCC3)nc2n(CCC#N)c1=O,0
CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(C[C@H]3CCCO3)c2n1,0
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,0
c1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,0
COCCNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,0
CC(=O)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,0
Cc1noc(C)c1-c1nc(N(C)C)c2ccccc2n1,0
O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
CN1CCN(c2ncc3ncc(=O)n(C)c3n2)CC1,0
c1ccc2c(NC3CCNCC3)nc(-c3ccoc3)nc2c1,0
CC(C)CN1CC2(CCN(C(=O)Oc3ccccc3)CC2)C1,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1,1
COc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,0
c1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1,0
N#Cc1ccccc1-c1cncnc1NCc1cccnc1,0
CN(C)C(=O)c1ccc(-c2nc(-n3ccnc3)c3ccccc3n2)cc1,0
O=C(c1cccc(F)c1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,0
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCCN(c3ccccn3)C2)CC1,0
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0
O=C(c1ccco1)N1CCC2(CC1)CN(c1ccc(-c3ccccc3)cc1)C2,0
CC(C)CN1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0
COc1ccc(-c2nc3cnc(OC)nc3n(C3CC3)c2=O)cc1,0
CN(Cc1ccco1)c1ccnc(-c2cccnc2)n1,0
COCCNc1ncnc2ccc(-c3c(C)noc3C)cc12,0
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1,1
Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(Cc2ccc(F)cc2)c1=O,1
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,0
COc1cccc(Nc2ncc3ncc(=O)n(C)c3n2)c1,0
CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccnc3)c2c1,0
c1ccc(-c2ccc(N3CC[C@@]4(CCCNC4)C3)cc2)cc1,0
N#Cc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,0
COc1cccc(-c2nccc(-n3ccnc3)n2)c1,0
CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,0
Cc1cnc(CNc2nc(-c3ccoc3)nc3ccccc23)cn1,0
N#Cc1cccc(NC(=O)N2CCCC3(CCN(C(=O)c4ccncc4)CC3)C2)c1,0
COc1ccc(C(=O)N2CCC[C@@]3(CCN(C(=O)Nc4cccc(C#N)c4)C3)C2)cc1,0
O=C(Nc1ccccc1)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0
Cc1cnc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)cn1,0
COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4cccn4C)C3)C2)cc1,0
O=c1c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1,1
CN(Cc1ccco1)c1cc(-c2ccccc2C(F)(F)F)ncn1,0
Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,0
O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1,1
COCCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21,0
O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1,1
Cc1ccccc1-c1cncnc1NCc1ccccc1,0
CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1,0
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)CC1,0
CCNc1ncc2nc(C)c(=O)n(CCc3ccccc3)c2n1,0
c1cncc(CNc2ncncc2-c2cccnc2)c1,0
CN1CCN(c2cc(-c3ccccc3Cl)ncn2)CC1,0
CS(=O)(=O)Nc1cccc(-c2cncnc2-n2ccnc2)c1,0
c1ccc(CNc2cc(-c3cccnc3)ncn2)cc1,0
COc1ccc(-n2c(=O)c(-c3ccc(F)cc3)nc3cnc(OC)nc32)cc1,0
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCNCC4)nc32)c1,0
Cc1nc2cnc(N3CCN(C)CC3)nc2n(C)c1=O,0
Cc1nc2cnc(N3CCN(C)CC3)nc2n(Cc2cccs2)c1=O,0
COc1ccccc1CCn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,1
COC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0
COc1cccc(Cn2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)c1,1
CS(=O)(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,0
O=C(c1ccco1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1
O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,0
Cc1noc(C)c1C(=O)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,1
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(C)c2=O)c2ccccc21,1
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCOCC3)nc21,0
COc1ccc(C(=O)N2CCC3(CC2)CN(Cc2ccc(C#N)cc2)C3)cc1,0
COc1ccc(-n2c(=O)c(-c3ccc(Cl)cc3)nc3cncnc32)cc1,0
O=S(=O)(c1ccccc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0
COCCn1c(=O)c(-c2ccccc2)nc2cncnc21,0
O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0
COc1ccc(C(=O)N2CCC3(CCN(CC(C)C)CC3)CC2)cc1,0
COc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(Cc3ccc(F)cc3)c2n1,0
c1ccc(-c2cccc(N3CC[C@@]4(CCCNC4)C3)c2)cc1,0
Cn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccccc3)nc21,0
COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc(C(=O)N(C)C)cc5)cc34)c2c1,1
O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,1
O=C(c1csnn1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0
Cc1cnc(CNc2ccnc(-c3ccoc3)n2)cn1,0
CC(=O)NCCNc1ncncc1-c1ccc(N(C)C)cc1,0
O=C(c1cccc(F)c1)N1CCC2(CCCN(c3ccncc3)C2)CC1,1
N#Cc1ccc(CN2CC[C@@]3(CCCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)C2)cc1,0
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,0
COc1ccccc1-c1cc(-n2ccnc2)ncn1,0
COc1ccc(CNc2ncnc3ccc(-c4cccnc4)cc23)c(OC)c1,0
COc1ccccc1CNc1ncncc1-c1ccc(C(=O)N(C)C)cc1,0
Cc1nc2cnc(Oc3ccccc3)nc2n(CCC#N)c1=O,0
COCC(=O)N1CCC2(CC1)CN(Cc1ccccc1OC)C2,0
CN(C)C(=O)c1ccc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1,0
CC(=O)N1CCC2(CC1)CCN(c1ccccn1)CC2,0
CC(=O)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,0
COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cnc(N4CCOCC4)nc32)c1,0
COc1ccc(-n2c(=O)c(-c3cccc(C#N)c3)nc3cnc(N4CCNCC4)nc32)cc1,0
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(C)=O)CC3)C2)cc1,0
COc1ccc(-n2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)cc1,0
COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3cccc(Cl)c3)nc21,1
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1,0
O=C(c1ccco1)N1CCC2(CC1)CCN(c1ccncc1)CC2,1
COCC(=O)N1CCC2(CC1)CCN(c1ccccn1)CC2,0
CN(C)C(=O)c1ccc(-c2nc(Nc3ccc(F)cc3)c3ccccc3n2)cc1,0
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)cc1,0
CCNc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccc(OC)c3)c2n1,0
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,0
CS(=O)(=O)Nc1cccc(-c2cc(NCc3ccccc3)ncn2)c1,0
O=C(c1ccco1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,0
CS(=O)(=O)N1CCC2(CCN(c3ccccn3)CC2)CC1,0
COc1ccccc1CNc1cc(-c2cccc(C#N)c2)ncn1,0
COc1ccccc1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,0
Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc21,0
N#Cc1cccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2cnccn2)CC3)c1,0
CCNc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(C)c2n1,0
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCOCC4)nc32)c1,0
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1,1
COCCNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,0
COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(Nc4ccccc4)nc32)c1,0
COCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,0
NC(=O)c1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1,0
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OCc3ccccc3)nc21,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1,0
COc1ccccc1-c1cncnc1NCc1cccs1,0
Cn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,1
CC(C)CN1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0
COC(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0
Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,0
COc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1
CC(C)CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,0
CC(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,0
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,0
CCNc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(Cc3cccc(OC)c3)c2n1,0
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)CC1,0
COCCNc1ncnc2ccc(-c3cccnc3)cc12,0
COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1,1
COc1ccc(-c2nc3cnc(OC)nc3n(C)c2=O)cc1,0
COc1ccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c(OC)c1,0
COc1ccccc1CN1CC[C@@]2(CCCN(S(C)(=O)=O)C2)C1,0
Cc1noc(C)c1-c1nccc(NCc2cccnc2)n1,0
O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,1
N#Cc1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,0
Cc1noc(C)c1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,0
Cn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,0
c1cn(-c2ncnc3ccc(-c4ccoc4)cc23)cn1,0
CN(C)c1nc(-c2ccoc2)nc2ccccc12,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,1
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)c1,1
CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,0
COc1ccc(-c2nc3cnc(OC)nc3n(-c3ccc(OC)cc3)c2=O)cc1,0
COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1,1
N#Cc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,0
Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(CCc2ccccc2)c1=O,0
O=C(c1csnn1)N1CCC2(CCCN(c3ccccc3)C2)CC1,1
Cc1nc2cnc(Oc3ccccc3)nc2n(Cc2cccs2)c1=O,1
N#Cc1cccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2csnn2)CC3)c1,0
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(CCOC)c2n1,0
Cn1cc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21,0
O=C(c1ccncc1)N1CCC2(CCN(Cc3nccs3)CC2)CC1,0
c1ccc(CNc2ncnc3ccc(-c4cccnc4)cc23)cc1,0
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(CCC#N)c2n1,0
COc1ccc(NC(=O)N2CCC3(CC2)CCN(S(=O)(=O)c2ccccc2)CC3)cc1,0
Cc1cnc(CNc2nc(-c3ccccc3C)nc3ccccc23)cn1,0
O=C(Nc1cccc(F)c1)N1CCC2(CCNCC2)CC1,0
O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,0
c1ccc(N2CC[C@@]3(CCCNC3)C2)cc1,0
Cc1ccccc1-c1cncnc1NCCc1cnc[nH]1,1
COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C4CC4)c3n2)cc1,1
CN(C)Cc1ccccc1-c1nc(N(C)C)c2ccccc2n1,0
FC(F)(F)c1cc(CN2CCC3(CCNCC3)CC2)cc(C(F)(F)F)c1,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1C1CC1,0
O=C(Nc1cccc(F)c1)N1CCCC2(CCNCC2)C1,0
CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(CCC#N)c2n1,0
COc1ncc2ncc(=O)n(C)c2n1,0
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,0
O=C(O)C1CCN(c2ncnc3ccc(-c4ccccc4C(F)(F)F)cc23)CC1,0
N#CCCn1c(=O)cnc2cnc(Oc3ccccc3)nc21,0
CN(C)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,0
N#Cc1cccc(-c2nc3cnc(N4CCOCC4)nc3n(C3CC3)c2=O)c1,0
CN(Cc1ccco1)c1nc(-c2ccc3c(c2)OCO3)nc2ccccc12,0
Cc1ccccc1-c1cc(N2CCNCC2)ncn1,0
COc1cccc(-c2nc(NCCNC(C)=O)c3ccccc3n2)c1,0
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,1
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(CCc3ccccc3)c2=O)c2ccccc21,1
CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(Cc3cccc(OC)c3)c2n1,0
Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CCNCC4)c3c2)cc1,0
COCC(=O)N1CCC2(CC1)CCN(C(=O)Nc1cccc(F)c1)CC2,0
O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,0
Cc1nc2cnc(N(C)C)nc2n(CCC#N)c1=O,0
O=C(c1csnn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cncnc32)cc1,0
COCC(=O)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,0
CN(C)Cc1ccccc1-c1cncnc1Nc1ccccc1,0
COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4ccccc4OC)C3)C2)cc1,0
O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,0
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,0
Cc1ccccc1-c1cncnc1N(C)Cc1ccco1,0
COc1ccc(CNc2ncncc2-c2cccc(NS(C)(=O)=O)c2)c(OC)c1,0
CS(=O)(=O)N1CCC2(CC1)CN(Cc1nccs1)C2,1
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,1
COc1cccc(-c2cncnc2NCCN2CCOCC2)c1,0
COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCNCC4)nc32)c1,1
COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)c1,0
Cc1cnc(CNc2ncncc2-c2ccc3c(c2)OCO3)cn1,0
COc1ccccc1CNc1nc(-c2cccnc2)nc2ccccc12,1
COc1ccc(CNc2cc(-c3ccccc3C)ncn2)c(OC)c1,0
COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ncccn4)C3)C2)cc1,0
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,0
CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(Cc3ccc(F)cc3)c2n1,0
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N(C)C)nc21,0
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C1CC1,1
FC(F)(F)c1ccccc1-c1cc(NCc2cccnc2)ncn1,0
N#Cc1ccc(CN2CC3(CCNCC3)C2)cc1,0
CC(=O)NCCNc1nc(-c2cccc(C#N)c2)nc2ccccc12,0
Cc1cccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c1,0
CC(C)CN1CC2(CCN(C(=O)c3ccco3)CC2)C1,1
COc1ccc(-c2nc3cnc(N(C)C)nc3n(CCC#N)c2=O)cc1,0
COc1cccc(-c2nc(NC3CCNCC3)c3ccccc3n2)c1,0
Cc1noc(C)c1-c1cncnc1Nc1ccccc1,0
COc1ccc(C(=O)N2CCC3(CCN(C(=O)Nc4ccccc4)CC3)CC2)cc1,0
Cc1nc2cnc(N3CCN(C)CC3)nc2n(C2CC2)c1=O,0
c1cc(CN2CCCC3(CCNCC3)C2)ccn1,0
COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(N4CCN(C)CC4)nc32)c1,0
COc1ccccc1CNc1ncncc1-c1ccccc1CN(C)C,0
CN(C)Cc1ccccc1-c1nccc(N(C)Cc2ccco2)n1,0
CS(=O)(=O)Nc1cccc(-c2nccc(Nc3ccc(F)cc3)n2)c1,0
CC(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,0
O=C(c1ccco1)N1CCC2(CC1)CN(c1ncccn1)C2,0
O=C(c1ccco1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1
COCC(=O)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,0
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(CCC#N)c3n2)cc1,1
COCCNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,0
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCc3ccccc3)c2n1,0
O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
CN1CCN(c2ncnc3ccc(-c4ccoc4)cc23)CC1,0
CCNc1ncc2nc(-c3ccccc3)c(=O)n(CCC#N)c2n1,0
O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,0
CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,0
Cc1cnc(CNc2ncncc2-c2c(C)noc2C)cn1,0
COc1cccc(-c2nccc(NCc3cccnc3)n2)c1,0
Cn1cccc1C(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1
COCC(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0
O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,1
CC(=O)NCCNc1ncnc2ccc(-c3c(C)noc3C)cc12,0
COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)c1,0
N#Cc1cccc(-c2cncnc2NCc2cccnc2)c1,0
COc1ccc(Oc2ncc3ncc(=O)n(-c4ccc(OC)cc4)c3n2)cc1,0
O=C(c1ccncc1)N1CCC2(CC1)CCN(c1ccccc1)CC2,1
Cc1noc(C)c1-c1ccc2ncnc(N(C)C)c2c1,0
CCNc1ncc2ncc(=O)n(Cc3ccc(F)cc3)c2n1,1
COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N4CCOCC4)nc32)c1,0
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,1
COc1ccc(Oc2ncc3ncc(=O)n(Cc4cccc(OC)c4)c3n2)cc1,1
O=C(c1csnn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1
COc1cccc(-c2cncnc2NCCc2cnc[nH]2)c1,1
COc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(CCC#N)c2n1,0
COc1ccc(C(=O)N2CCC[C@@]3(CCN(CC(C)C)C3)C2)cc1,0
COc1cccc(-c2cncnc2Nc2ccccc2)c1,0
CNc1ncncc1-c1ccccc1C(F)(F)F,0
COc1cccc(-c2cncnc2NCc2cnc(C)cn2)c1,0
O=C(c1cnccn1)N1CCC2(CCCN(c3ncccn3)C2)CC1,0
COc1ccc(CNc2cc(-c3ccccc3CN(C)C)ncn2)c(OC)c1,0
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,0
CCNc1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccccc3)c2n1,1
CN(C)Cc1ccccc1-c1nc(N2CCOCC2)c2ccccc2n1,0
COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(C)c2=O)cc1,0
COc1ccc(-n2c(=O)c(-c3cc(F)cc(F)c3)nc3cncnc32)cc1,0
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Nc3cccc(OC)c3)nc21,0
Cn1cccc1C(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,0
CC(=O)NCCNc1ncnc2ccc(-c3ccccc3Cl)cc12,0
COc1ccccc1CNc1ccnc(-c2ccccc2OC)n1,0
CC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3ccccc3)C2)C1,0
Cc1cnc(CNc2cc(-c3ccc(N(C)C)cc3)ncn2)cn1,0
CCNc1ncc2nc(C)c(=O)n(Cc3ccc(F)cc3)c2n1,0
O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccccn1)C2,1
COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(-c3ccccc3)c2n1,0
CN(Cc1ccco1)c1cc(-c2ccc3c(c2)OCO3)ncn1,0
COc1ccc(CNc2ncncc2-c2ccc(N(C)C)cc2)c(OC)c1,0
CC(=O)NCCNc1ncncc1-c1ccccc1CN(C)C,0
O=C(c1cccc(F)c1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,1
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccccc1,1
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(Oc3cccc(Cl)c3)nc21,0
CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(-c3ccccc3)c2n1,1
