SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,qhts_cyp1a2__lt,qhts_cyp2c9__lt,qhts_cyp2d6__lt,qhts_cyp3a4__lt
COc1ccc(S(=O)(=O)N2CCC=C(c3cnn(C)c3)C2)cc1,,,,4.885709995,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCC2C(=O)NCCc2csc(C)n2)cc1Cl,,,,,,,,,,,,,,,,,,,,5.8889041175,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NCc1c(C)nc2ccccn12,,4.724725225,,5.150775183,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1N(C)S(=O)(=O)c1ccc(Cl)cc1,,,,,4.2441251443275085,5.349999603463148,4.2441251443275085,4.2441251443275085,,,,,,,,,5.35,,,,True,False,True,True
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NS(=O)(=O)c1ccc2c(c1)OCO2,,,2.025409553,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCN(CC(=O)C(C)(C)C)CC2)cc1,,,,,4.2441251443275085,,4.849999245077862,4.899998417198648,,,,,,,,,,4.85,4.9,,True,False,False,False
COc1ccc(S(=O)(=O)N2CCCN(CC(=O)Nc3ccc(OC)c(Cl)c3)CC2)cc1,,,,,5.849999245077863,,4.949999401714239,5.100000128334196,,,,,,,,5.85,4.4,4.95,5.1,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCN(CC(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,,,,,5.300000202445418,4.849999245077862,5.200000237109354,5.949999401714238,,,,,,,,5.3,4.85,5.2,5.95,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCCN(CCC(=O)Nc3cccc(C(F)(F)F)c3)CC2)cc1,,,,,4.800000874803203,,5.049999969853415,,,,,,,,,4.8,4.4,5.05,4.4,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N=C2NCCS2)cc1,,,,,,,,,,,,,,,,,,,4.75,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)NC2=NCCS2)cc1,,,,,4.2441251443275085,,4.2441251443275085,4.749999855918706,,,,,,,,,,,,,True,False,True,False
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1,,,,,,,,,,,4.823908740944319,,,,,,,,4.82,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cccc(SC)c2)cc1,,,,,,,,,,,5.096910013008056,,,,,,,,5.1,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,,,,4.767516247,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3cc(C(F)(F)F)ccc3Cl)CC2)cc1,,,,,4.2441251443275085,4.2441251443275085,5.0,5.450000476425332,,,,,,,,,,5.0,5.45,,True,True,False,False
COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3cc(OC)cc(OC)c3)CC2)cc1,,,,,4.650000220873455,4.2441251443275085,,5.40000018605658,,,,,,,,4.65,,4.7,5.4,,False,True,False,False
COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3cccc(F)c3)CC2)cc1,,,,,,,,5.100000128334196,,,,,,,,7.1,,4.6,5.1,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCOc3ccc(Cl)cc32)cc1NC1CCN(C)CC1,,,,,,,,,,,,,,,,,,4.57,5.55,,False,False,False,False
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,,,,,4.2441251443275085,,4.2441251443275085,4.800000874803203,,,,,,,,,,,4.8,,True,False,True,False
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2nccs2)cc1,,,,,5.100000128334196,4.849999245077862,5.0,5.450000476425332,,,,,,,,5.1,4.85,5.0,5.45,,False,False,False,False
COc1ccc(S(=O)(=O)N2c3cc(C)ccc3OCC2C(C)(C)C)cc1,,,,,4.2441251443275085,5.149999867728904,4.2441251443275085,5.149999867728904,,,,,,,,,5.15,,5.15,,True,False,True,False
COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC,,,,,,,,,,,,,4.510030276850633,,6.26003230324049,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC,,,,,,,,5.699991797446187,,,,,,,,,,,5.7,,False,False,False,False
COc1ccc(S(=O)(=O)NC(CC(=O)NC2CCCC2)c2ccco2)cc1,,,,,4.2441251443275085,5.450000476425332,4.849999245077862,4.849999245077862,,,,,,,,,5.45,4.85,4.85,,True,False,False,False
COc1ccc(S(=O)(=O)NC2(C(F)(F)F)N=C3SCCN3C2=O)cc1,,,,,,,4.2441251443275085,4.2441251443275085,,,,,,,,4.5,4.55,,,,False,False,True,True
COc1ccc(S(=O)(=O)NC2CCN(C(=O)CCc3c[nH]c4ccccc34)CC2)cc1,,,,,,,,,,,,,,,,,,,,5.999878585,False,False,False,False
COc1ccc(S(=O)(=O)NCCC(=O)NC(C)c2ccccc2)cc1,,,,,4.2441251443275085,,4.849999245077862,,,,,,,,,,,4.85,4.65,,True,False,False,False
COc1ccc(S(=O)(=O)NCCC(=O)NCc2ccc(F)cc2)cc1,,,,,4.2441251443275085,,,,,,,,,,,,,4.3,4.55,,True,False,False,False
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,,,,,,,,,,,,,,,,,,,,5.786114705,False,False,False,False
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,,,,,,,,,,,,,,,,,,,,4.04359716,False,False,False,False
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,,,,,4.2441251443275085,5.40000018605658,4.2441251443275085,4.800000874803203,,,,,,,,,5.4,,4.8,,True,False,True,False
COc1ccc(S(=O)(=O)NNC(=O)C2Cc3c(ccc4ccccc34)O2)cc1,,,,,,5.100000128334196,,5.0,,,,,,,,4.6,5.1,4.4,5.0,,False,False,False,False
COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1NC1CCN(C)CC1,,,,,,,,,,,,,,,,,,4.38,5.07,,False,False,False,False
COc1ccc(S(=O)(=O)Nc2cc3c4c(oc3c3ccccc23)CC(C)(C)CC4=O)cc1,,,,,5.100000128334196,6.300000202445418,4.2441251443275085,,,,,,,,,5.1,6.3,,6.05,,False,False,True,False
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)c(C)c1C,,,,,4.849999245077862,5.049999969853415,6.349999603463148,5.0,,,,,,,,4.85,5.05,6.35,5.0,,False,False,False,False
COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1C,,,,,4.2441251443275085,6.450000476425332,4.2441251443275085,4.2441251443275085,,,,,,,,,6.45,,,,True,False,True,True
COc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1OC,,,,,,,4.2441251443275085,5.200000237109354,,,,,,,,4.5,,,5.2,,False,False,True,False
COc1ccc(S(=O)(=O)Nc2cccc(Cl)c2N2CCOCC2)cc1,,,,5.519664872,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,,,,,,,,,,,,,4.9100313379205005,,,,,,,,False,False,False,False
COc1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N2CCC3(CC2)CC3NS(=O)(=O)C(F)(F)F)cc1,,,,,,,,,,,,,,,,,6.0,,,,False,False,False,False
COc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1C,,,,,,,,,,,,,,,,,,,,5.7850889075,False,False,False,False
COc1ccc(S(=O)(=O)n2cc(C(F)F)c3ccc(Cl)cc32)cc1N1CCNCC1,,,,,,,,,,,,,,,,,,,5.4,,False,False,False,False
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,,,,,,,,,,,,,,,,,,4.83,5.19,,False,False,False,False
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)cnc32)cc1NC1CCN(C)CC1,,,,,,,,,,,,,,,,,,,5.0,,False,False,False,False
COc1ccc(S(=O)(=O)n2ccc(-c3cnc(-c4ccccc4)s3)n2)cc1,,,,,5.949999401714238,5.749999855918706,4.2441251443275085,5.40000018605658,,,,,,,,5.95,5.75,,5.4,,False,False,True,False
COc1ccc(S(=O)(=O)n2nc(-c3nc(CN)no3)c3ccccc32)cc1OC,,,,,,,,,,5.537602002101044,,,,,,,,5.54,,,False,False,False,False
COc1ccc(S(=O)(=O)n2nc(-c3nc(CNC(=O)OC(C)(C)C)no3)c3ccccc32)cc1OC,,,,,,,,,,,,,,,,,,4.7,,,False,False,False,False
COc1ccc(S(=O)(=O)n2nc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,,,,,,,,,,,,,,,,,,4.84,5.0,,False,False,False,False
COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc2c1OCCC2,,,,3.224351552,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(N)(=O)=O)cc1C(=O)N1CCN(CC2CC2)CC1,,,,2.49815474,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCN1CCN(c2ccc(C)cc2)CC1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1,,,,,4.2441251443275085,,4.2441251443275085,,,,,,,,,,7.0,,,,True,False,True,False
COc1ccc(Sc2ccc(NC(=O)c3ccccc3Cl)cc2C#N)cc1,,,,,4.2441251443275085,,4.2441251443275085,5.450000476425332,,,,,,,,,5.6,,5.45,,True,False,True,False
COc1ccc(Sc2nc3ccccc3n3c(C(F)(F)F)nnc23)cc1,,,,,5.499999678657065,,4.2441251443275085,4.2441251443275085,,,,,,,,5.5,,,,,False,False,True,True
COc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1,,,,,,,,,5.619788758288394,,,,,,,,5.62,,,,False,False,False,False
COc1ccc([C@@H](C)c2cc3c(cc2O)OCO3)cc1,,,,,5.100179497572904,5.799999504698301,5.39999854971442,5.599998518547832,,,,,,,,5.1,5.8,5.4,5.599999999999999,,False,False,False,False
COc1ccc([C@@H](Nc2ccccn2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)cc1,,,,,4.2441251443275085,5.599998518547832,4.2441251443275085,5.699996150664601,,,,,,,,,5.6,,5.7,,True,False,True,False
COc1ccc([C@@H](Nc2ncccn2)c2cc3c(cc2O)OCO3)cc1,,,,,4.2441251443275085,5.499998305302686,5.199999204645692,5.599998518547832,,,,,,,,,5.5,5.2,5.599999999999999,,True,False,False,False
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,,,,,,,,,,,,,,,,5.5,,,,,False,False,False,False
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,,,,5.450118637207121,4.950000218700801,4.850000046514145,4.950000218700801,,,,,,,,4.98,4.933333333333334,4.8,4.92,,False,False,False,False
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,,,,,,,,,,,,,,,4.664070949873212,,,,,,False,False,False,False
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@H]4O[C@@H](CO[C@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H](O)[C@@H]4O)cc3O2)cc1O,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,,,,,5.450058303291689,4.40000018605658,4.2441251443275085,4.700000702616547,,,,,,,,5.3,4.4,,4.7,,False,False,True,False
COc1ccc([C@@H]2C[C@H]2C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1,,5.170290357,2.86369471,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc([C@@H]2C[C@H]2C(=O)NCc2cc(F)ccc2F)cc1,,,,5.138592392,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc([C@@H]2OCC[C@H]2NC(=O)c2ccc(F)c(CSC)c2)cn1,,4.63694511,,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc([C@@H]2OC[C@]3(COC(C)=O)[C@H](C)C=C(C)[C@@H]2[C@H]3C)cc1,,,,,4.801342913045577,4.700000503883016,,,,,,,,,,,4.7,,,,False,False,False,False
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,5.39999854971442,,,4.0,,,4.760030197409634,6.010016541698601,,,,5.376470588235295,,True,True,True,False
COc1ccc([C@@H]2Sc3ccccc3NC(=O)[C@@H]2O)cc1,,,,,,,,,,,,4.760030197409634,4.760030197409634,4.384310813675443,,,,,,,False,False,False,False
COc1ccc([C@H](C)NC(=O)COc2cc(C(F)(F)F)c3c(-c4ccccc4)nn(C)c3n2)cc1,,,,,,,,,5.301029995663981,,5.096910013008056,,,,,,5.3,,5.1,,False,False,False,False
COc1ccc([C@H](O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(C4CCN(CCCF)CC4)cc3[nH]2)cc1Cl,,,,,,,,,,,5.0,,,,,,,,5.0,,False,False,False,False
COc1ccc([C@H](O)c2ccccn2)cc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
COc1ccc([C@H]2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)cc1,,,,,,,,,,5.161150909262744,,,,,,,,5.16,,,False,False,False,False
COc1ccc([C@H]2C[C@H](C(=O)O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,,,,,,,,,,,,,,,,,,,5.22,,False,False,False,False
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,5.299998877180056,,,,,,,,,,,5.3,,True,True,True,False
COc1ccc([N+](=O)[O-])c2c1CCN2C(=O)CC[C@H](N)C(=O)O,,,,,4.500312917381596,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,4.5,,,,,False,True,True,True
COc1ccc([N+](=O)[O-])cc1COc1ccc2c(-c3ccccc3)cc(=O)oc2c1,,,,,4.2441251443275085,5.149999867728904,4.2441251443275085,4.2441251443275085,,,,,,,,,5.15,,,,True,False,True,True
COc1ccc([N+](=O)[O-])cc1N,,,,,,,,,,,,4.647980549188947,4.372980319288888,,4.422980491976474,,,,,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1N(CC(O)CN(CC(C)C)CC(C)C)S(=O)(=O)c1ccccc1,,,,,,4.899998417198648,6.40000018605658,5.949999401714238,,,,,,,,4.95,4.9,6.4,5.95,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1NC(=O)CC(C)c1ccccc1,,,,,5.300000202445418,,4.949999401714239,5.149999867728904,,,,,,,,5.3,,4.95,5.15,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1NC(=S)NC(NC(=O)Cc1ccc(OC)c(OC)c1)C(Cl)(Cl)Cl,,,,,4.749999855918706,5.899998417198648,6.450000476425332,5.800000874803203,,,,,,,,4.75,5.9,6.45,5.8,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1NC1C2CC3CC(C2)CC1C3,,,,,4.2441251443275085,,4.2441251443275085,4.949999401714239,,,,,,,,,4.65,,4.95,,True,False,True,False
COc1ccc([N+](=O)[O-])cc1NCc1ccccc1C,,,,,5.550000451689026,,,4.899998417198648,,,,,,,,5.55,4.75,4.75,4.9,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,,,,,,4.998863636444484,,,,,,,,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1[O-].[Na+],,,,,,,,,,,,4.560029756289291,,,,,,,,,False,False,False,False
COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,,,,,5.899813936040543,4.800000874803203,4.59999938302362,4.899998417198648,,,,,,,,5.9,4.8,4.6,4.9,,False,False,False,False
COc1ccc2[nH]c(=O)c(CN(CCO)C(=O)c3cccs3)cc2c1,,,,,,4.2441251443275085,4.2441251443275085,4.800000874803203,,,,,,,,4.7,,,4.8,,False,True,True,False
COc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(C)=O)cc2c1,,,,,4.849999245077862,,4.849999245077862,4.749999855918706,,,,,,,,4.85,4.85,4.85,4.75,,False,False,False,False
COc1ccc2[nH]c(=O)c(NC(N)=S)nc2c1,,,,,5.450000476425332,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,5.45,,,,,False,True,True,True
COc1ccc2[nH]c(=O)c3c(c2c1)OC(C)(C)C=C3,,,,,6.5003129173815966,4.59999938302362,,,,,,,,,,,4.6,,,,False,False,False,False
COc1ccc2[nH]c(C(=O)N3CCC(c4nnc5n4CCCC5)CC3)cc2c1,,4.623044613,,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]c(C(=O)NC(C)c3c(F)cncc3F)cc2c1,,5.287962765,,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]c(C(=O)NC[C@@H]3C[C@H](OC)CN3c3ccncn3)cc2c1,,5.822423482,5.558205412,5.435582467,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1,,,,,7.0,4.40000018605658,4.2441251443275085,5.099999581590364,,,,,,,,7.0,4.4,,5.1,,False,False,True,False
COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,,,,,6.175107554355267,4.40000018605658,6.299994570061653,4.800000874803203,,,,,,,,6.4,4.4,6.3,4.8,,False,False,False,False
COc1ccc2[nH]c(S(=O)(=O)Cc3ncc(C)c(OC)c3C)nc2c1,,,,,,,,,,,,,,,,,4.46,,,,False,False,False,False
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,,,,,,,,,,,,4.560029756289291,4.760030197409634,4.810029897405945,5.160031997995545,,,,,,False,False,False,False
COc1ccc2[nH]c(SCC(=O)Nc3ccc4c(c3)OCCO4)nc2c1,,,,,,,,,,,,,,,,5.25,5.65,,5.2,,False,False,False,False
COc1ccc2[nH]c(SCC(=O)c3ccco3)nc2c1,,,,,,,,,,,,,,,,5.15,4.5,4.75,4.95,,False,False,False,False
COc1ccc2[nH]c(SCC(C)(C)C)nc2c1,,,,,,,,,4.673664139071248,,,,,,,4.3,4.67,4.3,4.3,,False,False,False,False
COc1ccc2[nH]c(SCC(C)C)nc2c1,,,,,,,,,,4.935542010773082,,,,,,5.99,4.49,4.94,4.3,,False,False,False,False
COc1ccc2[nH]c(SCC3CC3)nc2c1,,,,,,,,,,,4.785156151952302,,,,,6.02,4.66,4.53,4.79,,False,False,False,False
COc1ccc2[nH]c(SCC3CCCCC3)nc2c1,,,,,,,,,5.355561410532162,,,,,,,5.57,5.36,4.3,5.21,,False,False,False,False
COc1ccc2[nH]c(SCCCC(=O)O)nc2c1,,,,,,,,,,,,,,,,4.3,4.3,4.3,,,False,False,False,False
COc1ccc2[nH]c(SCCCO)nc2c1,,,,,,,,,,5.379863945026242,5.260427655549908,,,,,5.09,4.3,5.38,5.26,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(Br)cc3)nc2c1,,,,,,,,,5.488116639021126,7.045757490560675,5.373659632624958,,,,,6.09,5.49,7.05,5.37,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(C(=O)O)cc3)nc2c1,,,,,,,,,,,,,,,,4.3,4.3,4.3,4.3,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1,,,,,,,,,,,4.910094888560602,,,,,4.3,5.59,5.87,4.91,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(C(C)C)cc3)nc2c1,,,,,,,,,5.465973893943865,5.688246138944246,5.078833949362261,,,,,5.83,5.47,5.69,5.08,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(C)cc3)nc2c1,,,,,,,,,5.171984935776023,,5.052566278112949,,,,,5.86,5.17,5.37,5.05,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(Cl)cc3)nc2c1,,,,,,,,,5.223298816011589,5.910094888560602,5.313363730737707,,,,,6.02,5.22,5.91,5.31,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,,,,,,,,,5.288192770958809,6.3872161432802645,,,,,,5.74,5.29,6.39,5.31,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,,,,,,,,,6.055517327849832,,5.448550002027125,,,,,,6.06,6.92,5.45,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc4ccccc4c3)nc2c1,,,,,,,,,,,,,,,,5.87,5.64,5.56,5.51,,False,False,False,False
COc1ccc2[nH]c(SCc3ccc4ccccc4n3)nc2c1,,,,,,,,,5.209011524911184,4.978810700930062,,,,,,6.14,5.21,4.98,5.55,,False,False,False,False
COc1ccc2[nH]c(SCc3cccc(-c4ccccc4)c3)nc2c1,,,,,,,,,,7.698970004336019,5.728158393463501,,,,,6.17,6.09,7.7,5.73,,False,False,False,False
COc1ccc2[nH]c(SCc3cccc(Oc4ccccc4)c3)nc2c1,,,,,,,,,6.017728766960432,,5.603800652904264,,,,,6.2,6.02,5.82,5.6,,False,False,False,False
COc1ccc2[nH]c(SCc3ccccc3)nc2c1,,,,,,,,,5.011887159731648,6.920818753952375,,,,,,,5.01,6.92,,,False,False,False,False
COc1ccc2[nH]c(SCc3ccccn3)nc2c1,,,,,,,,,6.259637310505756,4.881074247174223,5.396855627379818,,,,,5.07,6.26,4.88,5.4,,False,False,False,False
COc1ccc2[nH]c(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)nc2c1,,,,,,,,,,,,,,,,4.6,4.8,4.85,4.85,,False,False,False,False
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,,,,,,,,,,,4.108000005860498,,,,,4.5,4.35,,4.7775,,False,False,False,False
COc1ccc2[nH]c3c(NCCCN4CCCC4=O)ncnc3c2c1,,,,,4.949999401714239,5.40000018605658,4.2441251443275085,,,,,,,,,4.95,5.4,,4.75,,False,False,True,False
COc1ccc2[nH]c3c(c2c1)CCN=C3C,,,,,5.80067189392439,4.2441251443275085,6.199985438932609,5.299998902651582,,,,,,,,5.8,,6.2,5.3,,False,True,False,False
COc1ccc2[nH]c3c(c2c1)CCNC3,,,,,5.500156298019331,4.2441251443275085,4.899998417198648,4.2441251443275085,,,,,,,,5.5,,4.9,,,False,True,False,True
COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccccc2c1=O,,,,,,,,,,,,,,,,5.54,,,,,False,False,False,False
COc1ccc2[nH]c3c(c2c1)CN(C)CC3,,,,,,,,4.2441251443275085,,,,,,,,4.9,4.4,4.9,,,False,False,False,True
COc1ccc2[nH]c3c(c2c1)CN(C)CC3.Cl,,,,,4.899998417198648,,4.899998417198648,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]c3cc4c(=O)c5cc(OC)ccc5[nH]c4cc3c(=O)c2c1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
COc1ccc2[nH]c3nc(SCC(=O)NNC(=O)c4ccc(OC)c(OC)c4)nnc3c2c1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,6.40000018605658,,,,,,,,,,,6.4,,True,True,True,False
COc1ccc2[nH]cc(C3=CCNCC3)c2c1,,,,,6.600162830771291,4.2441251443275085,4.2441251443275085,5.900003591826982,,,,,,,,6.6,,,5.900000000000001,,False,True,True,False
COc1ccc2[nH]cc(C3CCN(c4ncnc5[nH]ncc45)CC3)c2c1,,,5.088273115,5.865022967,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]cc(C=O)c2c1,,,,,5.149999867728904,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,5.15,,,,,False,True,True,True
COc1ccc2[nH]cc(CC(=O)N3CCCC3C(=O)Nc3nccs3)c2c1,4.328047555,,,,,,,,,,,,,,,,,,,,False,False,False,False
COc1ccc2[nH]cc(CC(C)(C)NCC(O)COc3ccccc3C#N)c2c1,,,,,,,,,,,,,,,,,,7.3,,,False,False,False,False
COc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,,,,,,,,4.499999678657065,,,,,,,,,,,4.5,,False,False,False,False
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1.Cl,,,,,,,,,,,,4.388072865648582,,5.488076552149854,,,,,,,False,False,False,False
COc1ccc2[nH]cc(CCN(C)C)c2c1,,,,,4.80067189392439,4.40000018605658,4.700000503883016,4.2441251443275085,,,,,,,,4.8,4.4,4.7,,,False,False,False,True
COc1ccc2[nH]cc(CCN)c2c1,,,,,5.80067189392439,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,5.8,,,,,False,True,True,True
COc1ccc2[nH]cc(CCNC(=O)C(C)n3c(=O)c(C(F)(F)F)nc4ccccc43)c2c1,,,,,,,,,,,,,,,,,,,,6.651316785,False,False,False,False
COc1ccc2[nH]cc(CCNC(=O)C3CCN(c4nc5ccccc5[nH]4)CC3)c2c1,,,,,,,,,,,,,,,,,,,,5.77590821,False,False,False,False
COc1ccc2[nH]cc(CCNC(=O)Cn3nc4c(cc3=O)CCCCC4)c2c1,,,,,,,,,,,,,,,,,,,,5.4519910175,False,False,False,False
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,3.595793432,,,5.099814828663927,4.2441251443275085,5.0,4.700000503883016,,,,4.741827426285306,4.448864857638396,4.448864857638396,4.295345870847527,5.109999999999999,,5.0,4.7,,False,True,False,False
COc1ccc2[nH]cc(CCNc3cc(-c4c(C)noc4C)ncn3)c2c1,,,,,5.699485254109518,4.2441251443275085,4.40000018605658,5.39999854971442,,,,,,,,5.7,,4.4,5.400000000000001,,False,True,False,False
COc1ccc2[nH]cc(CCNc3cc(-c4ccc(C(=O)N(C)C)cc4)ncn3)c2c1,,,,,4.699485254109518,4.2441251443275085,4.2441251443275085,5.199999204645692,,,,,,,,4.7,,,5.2,,False,True,True,False
