SMILES,pac50_cyp1a2,pac50_cyp2c19,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4,weight_cyp1a2,weight_cyp2c19,weight_cyp2c9,weight_cyp2d6,weight_cyp3a4
COc1ccccc1-c1cc(NCc2ccccc2)ncn1,5.59999938302362,5.100000128334196,,4.700000503883016,,1.0,0.7,,0.7,
COc1ccccc1-c1cc(NCc2cccnc2)ncn1,6.499999678657065,4.899998417198648,,4.700000503883016,5.300000202445418,1.0,0.7,,0.15,0.7
COc1ccccc1-c1cc(NCc2cccs2)ncn1,5.800000874803203,4.899998417198648,,4.899998417198648,4.499999678657065,1.0,0.7,,0.7,0.15
COc1ccccc1-c1cc(NCc2cnc(C)cn2)ncn1,4.899998417198648,4.800000874803203,,4.700000503883016,,0.7,0.7,,0.15,
COc1ccccc1-c1cc(Nc2ccc(F)cc2)ncn1,5.700000503883016,5.100000128334196,,4.40000018605658,,1.0,1.0,,0.15,
COc1ccccc1-c1cc(Nc2ccn[nH]2)ncn1,6.200000237109354,5.200000237109354,,,5.40000018605658,1.0,0.7,,,1.0
COc1ccccc1-c1ccc2ncnc(N(C)C)c2c1,5.899998417198648,6.300000202445418,,4.899998417198648,5.300000202445418,1.0,1.0,,0.7,0.7
COc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,6.0,5.100000128334196,,4.899998417198648,4.800000874803203,1.0,1.0,,0.7,0.7
COc1ccccc1-c1ccc2ncnc(N3CCN(C)CC3)c2c1,5.499999678657065,4.800000874803203,,4.40000018605658,5.499999678657065,0.7,0.15,,0.15,1.0
COc1ccccc1-c1ccc2ncnc(N3CCNCC3)c2c1,5.499999678657065,5.499999678657065,,,4.800000874803203,1.0,0.7,,,0.7
COc1ccccc1-c1ccc2ncnc(N3CCOCC3)c2c1,6.200000237109354,5.899998417198648,,,5.200000237109354,1.0,1.0,,,0.7
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,6.499999678657065,5.899998417198648,,5.0,5.40000018605658,1.0,1.0,,0.7,1.0
COc1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1,5.200000237109353,5.100000128334196,,4.899998417198648,,0.4,0.7,,0.7,
COc1ccccc1-c1ccc2ncnc(NCCN3CCOCC3)c2c1,4.800000874803203,4.899998417198648,,4.40000018605658,5.100000128334196,0.7,0.7,,0.15,0.7
COc1ccccc1-c1ccc2ncnc(NCCNC(C)=O)c2c1,5.300000202445418,,,4.700000503883016,4.700000503883016,0.7,,,0.15,0.7
COc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,5.700000503883016,5.40000018605658,6.300000202445418,4.899998417198648,4.899998417198648,1.0,1.0,0.7,0.7,0.7
COc1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,6.100000128334196,8.100000128334196,,5.100000128334196,6.200000237109354,1.0,1.0,,0.7,1.0
COc1ccccc1-c1ccc2ncnc(NCc3cnc(C)cn3)c2c1,5.200000237109354,4.40000018605658,,4.40000018605658,5.0,0.7,0.15,,0.15,0.7
COc1ccccc1-c1ccc2ncnc(Nc3ccccc3)c2c1,5.59999938302362,5.300000202445418,5.899998417198648,5.0,4.899998417198648,1.0,0.7,0.15,0.7,0.7
COc1ccccc1-c1cncnc1-n1ccnc1,4.899998417198648,4.59999938302362,,4.59999938302362,6.59999938302362,0.7,0.15,,0.15,1.0
COc1ccccc1-c1cncnc1N(C)Cc1ccco1,4.800000874803203,5.100000128334196,,4.59999938302362,5.899998417198648,0.7,1.0,,0.15,1.0
COc1ccccc1-c1cncnc1N1CCN(C)CC1,4.899998417198648,4.59999938302362,,4.59999938302362,5.59999938302362,0.4,0.15,,0.7,1.0
COc1ccccc1-c1cncnc1NCCN1CCOCC1,4.59999938302362,,,4.899998417198648,6.300000202445418,0.15,,,0.7,1.0
COc1ccccc1-c1cncnc1NCCNC(C)=O,,4.40000018605658,,,5.700000503883016,,0.15,,,1.0
COc1ccccc1-c1cncnc1NCCc1cnc[nH]1,5.899998417198648,7.100000128334196,6.300000202445418,5.0,6.40000018605658,1.0,1.0,0.7,0.7,1.0
COc1ccccc1-c1cncnc1NCc1cccc(C)c1,5.300000202445418,6.40000018605658,,4.700000503883016,7.0,0.7,1.0,,0.7,1.0
COc1ccccc1-c1cncnc1NCc1ccccc1,4.899998417198648,,,4.800000874803203,6.59999938302362,0.7,,,0.7,1.0
COc1ccccc1-c1cncnc1NCc1cccnc1,5.200000237109354,5.499999678657065,,4.40000018605658,6.300000202445418,0.7,1.0,,0.15,1.0
COc1ccccc1-c1cncnc1NCc1cccs1,5.499999678657065,5.700000503883016,,4.800000874803203,6.40000018605658,0.7,1.0,,0.7,1.0
COc1ccccc1-c1cncnc1NCc1cnc(C)cn1,4.700000503883016,4.499999678657065,,4.40000018605658,5.899998417198648,0.7,0.15,,0.15,1.0
COc1ccccc1-c1cncnc1Nc1ccc(F)cc1,5.100000128334196,5.300000202445418,,4.800000874803203,6.800000874803203,0.7,0.7,,0.15,1.0
COc1ccccc1-c1cncnc1Nc1ccccc1,5.100000128334196,5.40000018605658,,4.700000503883016,6.800000874803203,0.7,1.0,,0.7,1.0
COc1ccccc1-c1nc(N(C)C)c2ccccc2n1,6.40000018605658,,,5.499999678657065,4.800000874803203,1.0,,,0.7,0.7
COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,6.300000202445418,4.700000503883016,,6.0,5.100000128334196,1.0,0.7,,1.0,0.7
COc1ccccc1-c1nc(N2CCN(C)CC2)c2ccccc2n1,4.899998417198648,,,,4.499999678657065,0.7,,,,0.15
COc1ccccc1-c1nc(N2CCOCC2)c2ccccc2n1,6.300000202445418,,,4.899998417198648,4.800000874803203,1.0,,,0.4,0.7
COc1ccccc1-c1nc(NC2CC2)c2ccccc2n1,6.499999678657065,,,4.700000503883016,4.899998417198648,1.0,,,0.7,0.7
COc1ccccc1-c1nc(NCCN2CCOCC2)c2ccccc2n1,5.100000128334196,,,4.499999678657065,4.499999678657065,0.7,,,0.15,0.7
COc1ccccc1-c1nc(NCCNC(C)=O)c2ccccc2n1,4.800000874803203,,,5.200000237109354,,0.7,,,0.7,
COc1ccccc1-c1nc(NCCc2cnc[nH]2)c2ccccc2n1,7.0,5.300000202445418,,5.200000237109354,5.40000018605658,1.0,1.0,,0.7,0.7
COc1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,6.40000018605658,4.59999938302362,,5.800000874803203,5.40000018605658,1.0,0.15,,1.0,0.7
COc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,6.100000128334196,4.40000018605658,,4.700000503883016,5.0,1.0,0.15,,0.15,0.7
COc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,6.200000237109354,4.700000503883016,,6.0,4.899998417198648,1.0,0.4,,1.0,0.7
COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,5.300000202445418,4.40000018605658,,4.499999678657065,4.800000874803203,0.7,0.15,,0.15,0.7
COc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1,6.499999678657065,4.899998417198648,,4.59999938302362,5.499999678657065,1.0,0.7,,0.15,1.0
COc1ccccc1-c1nccc(-n2ccnc2)n1,6.800000874803203,4.899998417198648,,4.800000874803203,5.800000874803203,1.0,0.7,,0.7,1.0
COc1ccccc1-c1nccc(N2CCN(C)CC2)n1,6.0,5.59999938302362,,4.700000503883016,4.499999678657065,1.0,0.7,,0.7,0.7
COc1ccccc1-c1nccc(NC2CCNCC2)n1,4.800000874803203,5.800000874803203,,,,0.4,0.15,,,
COc1ccccc1-c1nccc(NCc2cccc(C)c2)n1,6.200000237109354,5.0,,5.800000874803203,5.200000237109354,1.0,0.7,,1.0,0.7
COc1ccccc1-c1nccc(NCc2ccccc2)n1,5.59999938302362,5.100000128334196,,5.40000018605658,4.800000874803203,1.0,0.7,,0.7,0.7
COc1ccccc1-c1nccc(NCc2cccnc2)n1,6.700000503883016,5.40000018605658,,4.700000503883016,5.59999938302362,1.0,0.7,,0.15,1.0
COc1ccccc1-c1nccc(NCc2cccs2)n1,6.100000128334196,4.800000874803203,,5.499999678657065,4.800000874803203,1.0,0.15,,0.7,0.7
COc1ccccc1-c1nccc(NCc2cnc(C)cn2)n1,4.899998417198648,,,,4.40000018605658,0.7,,,,0.15
COc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,6.200000237109354,5.0,,4.700000503883016,5.200000237109354,1.0,0.7,,0.7,0.7
COc1ccccc1-c1nnc(NC(C)=O)s1,5.899998417198648,,,,,1.0,,,,
COc1ccccc1-c1nnc(SCc2nc3ccccc3s2)n1C,4.849999245077862,5.650000220873455,,,4.749999855918706,0.7,1.0,,,0.7
COc1ccccc1-c1nnc2n1N=C(c1ccc(O)c(O)c1)CS2,4.800000874803203,4.899998417198648,4.800000874803203,,4.899998417198648,0.7,0.7,0.7,,0.7
COc1ccccc1-n1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1ccc(F)cc1,5.0,,4.899998417198648,4.749999855918706,5.100000128334196,0.7,,0.7,0.7,0.7
COc1ccccc1-n1c(O)c(C=NCCN2CCNCC2)c(=O)[nH]c1=O,,,4.800000874803203,,,,,0.4,,
COc1ccccc1-n1c(SCC(=O)N2CCCC2)nc2cccnc21,7.0,,6.000000000000001,,4.800000874803203,0.4,,0.4,,0.7
COc1ccccc1-n1c(SCC(=O)Nc2ccccc2F)nc2[nH]ncc2c1=O,4.550000451689026,4.899998417198648,4.800000874803203,5.049999969853414,4.849999245077862,0.15,0.7,0.7,0.4,0.7
COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)c2ccccc2c1=O,,5.049999969853415,6.40000018605658,,5.59999938302362,,0.7,0.4,,0.7
COc1ccccc1/C=C/C(=O)c1c2c(c(C)[nH]c1=O)CCCC2,4.899998417198648,5.100000128334196,,,5.40000018605658,0.7,0.7,,,0.7
COc1ccccc1/C=C/C(=O)c1ccc(Cl)cc1,5.450000476425332,5.650000220873455,4.650000220873455,4.800000874803203,4.550000451689026,1.0,1.0,0.15,0.15,0.7
COc1ccccc1/C=C/C=N/N1CCN(Cc2ccc(Cl)cc2)CC1.Cl,4.800000874803203,5.200000237109354,,5.049999969853415,4.849999245077862,0.15,0.7,,0.7,0.7
COc1ccccc1/C=C/C=N/N1CCN(Cc2cccc3ccccc23)CC1,5.149999867728904,4.849999245077862,,5.100000128334196,4.899998417198648,0.7,0.7,,0.7,0.7
COc1ccccc1/C=N/NC(=Nc1ccc(C)cc1)c1nc2ccccc2s1,4.849999245077862,,4.749999855918706,,4.749999855918706,0.15,,0.7,,0.7
COc1ccccc1/C=N/NC(=O)CC(=O)Nc1ccc(Cl)c(Cl)c1,5.749999855918706,4.949999401714239,4.849999245077862,4.550000451689026,5.100000128334196,1.0,0.7,0.7,0.7,0.7
COc1ccccc1C(=O)N/C(=C/c1ccc(Br)cc1)C(=O)NCC(=O)O,4.899998417198648,4.59999938302362,4.800000874803203,,5.049999969853415,0.7,0.7,0.7,,1.0
COc1ccccc1C(=O)N/C(=C/c1ccccc1)C(=O)NC(CCSC)C(=O)O,,4.499999678657065,,,,,0.15,,,
COc1ccccc1C(=O)N1CCN(c2ccccn2)CC1,,5.149999867728904,4.849999245077862,,,,0.7,0.7,,
COc1ccccc1C(=O)NC(=S)N1CCCc2ccccc21,5.650000220873455,5.700000503883016,,,,1.0,1.0,,,
COc1ccccc1C(=O)NCCn1cc(SCC(=O)Nc2nnc(C)s2)c2ccccc21,4.899998417198648,5.049999969853415,5.650000220873455,4.550000451689026,5.200000237109354,0.7,0.7,1.0,0.15,0.7
COc1ccccc1C(=O)NN1C(=O)C2C3C=CC(O3)C2C1=O,,,,,4.749999855918706,,,,,0.7
COc1ccccc1C(=O)Nc1cc2c(ccc3ccccc32)oc1=O,5.800000874803203,,,,,1.0,,,,
COc1ccccc1C(=O)O/N=C1/CCCc2c1ccc(OC)c2[N+](=O)[O-],6.349999603463148,6.200000237109354,4.899998417198648,,4.650000220873455,1.0,1.0,0.7,,0.7
COc1ccccc1C(OC(=O)c1cccs1)C(=O)NCC1CCCO1,4.849999245077862,5.300000202445418,4.849999245077862,,4.59999938302362,0.7,0.7,0.4,,0.7
COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCCc2ccccc21,,5.349999603463148,5.40000018605658,,5.0,,1.0,1.0,,0.7
COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCN(Cc2ccncc2)CC1,4.59999938302362,5.650000220873455,6.200000237109354,5.550000451689026,5.499999678657065,0.7,1.0,1.0,0.7,1.0
COc1ccccc1C/C(N)=N/OC(=O)c1ccc(C)c([N+](=O)[O-])c1,4.849999245077862,5.049999969853415,,4.849999245077862,5.0,0.7,0.7,,0.7,0.7
COc1ccccc1C1(CC(=O)Nc2nccs2)CCOC(C(C)C)C1,5.250000251143582,5.800000874803203,5.0,4.650000220873455,5.200000237109354,0.7,1.0,0.7,0.7,0.7
COc1ccccc1C1/C(=C(/O)c2ccccc2)C(=O)C(=O)N1CCO,6.100000128334196,4.40000018605658,4.40000018605658,,,0.7,0.15,0.15,,
COc1ccccc1C1=NOC(COC(=O)c2ccc3ccccc3n2)C1,4.849999245077862,4.800000874803203,,,4.749999855918706,0.7,0.7,,,0.7
COc1ccccc1C1=NOC(COc2ccc(Cl)c3cccnc23)C1,5.899998417198648,5.700000503883016,,4.849999245077862,4.899998417198648,1.0,1.0,,0.7,0.7
COc1ccccc1C1CC(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)=NN1S(C)(=O)=O,5.40000018605658,5.499999678657065,5.550000451689026,5.149999867728904,4.40000018605658,1.0,1.0,1.0,0.7,0.15
COc1ccccc1CC(=N)N1C[C@@H]2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1,,,,,5.499999678657065,,,,,1.0
COc1ccccc1CC(=O)Nc1cc2oc3ccccc3c2cc1OC,6.0,5.200000237109354,5.40000018605658,,5.149999867728904,1.0,0.7,1.0,,0.7
COc1ccccc1CC(=O)O/N=C(\N)Cc1cccc2ccccc12,4.949999401714239,4.899998417198648,,,4.800000874803203,0.7,0.7,,,0.7
COc1ccccc1CC(=O)O/N=C(\N)c1cccc([N+](=O)[O-])c1,4.59999938302362,4.700000503883016,4.650000220873455,,4.499999678657065,0.15,0.15,0.4,,0.15
COc1ccccc1CC1C(=O)C2CCN1CC2,,,,4.949999401714239,,,,,0.7,
COc1ccccc1CCN1C(=S)NC(C)(C)CC1(C)O,4.949999401714239,5.0,,5.0,4.899998417198648,0.7,0.7,,0.7,0.7
COc1ccccc1CCNCc1cc2c(cc1[N+](=O)[O-])OCO2,5.59999938302362,5.550000451689026,,7.200000237109354,5.59999938302362,1.0,0.7,,1.0,0.7
COc1ccccc1CCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21,5.800000874803203,5.800000874803203,5.800000874803203,,6.40000018605658,1.0,1.0,1.0,,1.0
COc1ccccc1CCn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,6.200000237109354,6.40000018605658,5.40000018605658,,5.40000018605658,1.0,1.0,1.0,,1.0
COc1ccccc1CCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21,5.700000503883016,5.899998417198649,5.200000237109354,4.499999678657065,5.499999678657065,1.0,0.7,0.7,0.15,1.0
COc1ccccc1CCn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,6.0,6.499999678657065,5.40000018605658,,5.40000018605658,1.0,1.0,1.0,,1.0
COc1ccccc1CCn1c(=O)c(-c2cccc(Cl)c2)nc2cncnc21,6.499999678657065,6.59999938302362,6.0,4.499999678657065,5.200000237109354,1.0,1.0,1.0,0.15,0.7
COc1ccccc1CCn1c(=O)c(-c2cccc(F)c2)nc2cncnc21,5.800000874803203,6.0,5.59999938302362,4.40000018605658,5.499999678657065,1.0,1.0,1.0,0.15,1.0
COc1ccccc1CCn1c(=O)c(-c2ccccc2)nc2cncnc21,6.0,6.200000237109354,5.300000202445418,4.899998417198648,5.40000018605658,1.0,1.0,1.0,0.7,1.0
COc1ccccc1CCn1c(=O)c(-c2cccs2)nc2cncnc21,5.700000503883016,5.700000503883016,5.59999938302362,5.59999938302362,5.499999678657065,1.0,1.0,1.0,0.7,1.0
COc1ccccc1CCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cncnc21,5.899998417198648,6.499999678657065,6.499999678657065,,5.59999938302362,1.0,1.0,1.0,,1.0
COc1ccccc1CCn1c(=O)c(C)nc2cncnc21,5.40000018605658,5.300000202445418,4.499999678657065,,5.0,0.7,0.7,0.15,,0.7
COc1ccccc1CCn1c(=O)c(CCc2ccccc2)nc2cncnc21,5.100000128334196,5.499999678657065,5.100000128334196,4.59999938302362,5.499999678657065,0.7,1.0,1.0,0.15,1.0
COc1ccccc1CCn1c(=O)cnc2cncnc21,5.59999938302362,5.100000128334196,4.899998417198648,4.59999938302362,4.700000503883016,1.0,0.7,0.7,0.15,0.7
COc1ccccc1CN(Cc1cc2cc(C)cc(C)c2[nH]c1=O)Cc1nnnn1CC1CCCO1,4.700000503883016,4.899998417198648,4.849999245077862,,5.0,0.7,0.7,0.4,,0.7
COc1ccccc1CN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)Cc1nnnn1Cc1ccco1,4.749999855918706,5.149999867728904,4.899998417198648,4.849999245077862,5.0,0.7,0.7,0.7,0.7,0.7
COc1ccccc1CN1C(=O)c2ccncc2C1=O,4.849999245077862,4.849999245077862,,,4.949999401714239,0.7,0.7,,,0.7
COc1ccccc1CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,,,,5.700000503883016,,,,,1.0,
COc1ccccc1CN1CC2(CCN(C(=O)c3ccncc3)CC2)C1,,,,6.100000128334196,5.100000128334196,,,,1.0,0.7
COc1ccccc1CN1CC2(CCN(C(=O)c3cnccn3)CC2)C1,,,,,4.700000503883016,,,,,0.7
COc1ccccc1CN1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,,,,,4.700000503883016,,,,,0.7
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1c(C)noc1C)CC2,,,,5.100000128334196,,,,,0.7,
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,,,,5.59999938302362,,,,,1.0,
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cccn1C)CC2,,,,5.40000018605658,,,,,1.0,
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,,,,4.899998417198648,,,,,0.7,
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,,,,5.499999678657065,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,,,,5.700000503883016,4.499999678657065,,,,1.0,0.15
COc1ccccc1CN1CCC2(CC1)CCN(C(C)=O)CC2,,,,5.300000202445418,,,,,0.7,
COc1ccccc1CN1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,,,,6.800000874803203,,,,,1.0,
COc1ccccc1CN1CCC2(CC1)CCN(S(C)(=O)=O)CC2,,,,7.700000503883016,,,,,1.0,
COc1ccccc1CN1CCC2(CCNCC2)CC1,,,,7.499999678657065,,,,,1.0,
COc1ccccc1CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,,,,5.40000018605658,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3c(C)noc3C)CC2)C1,,,,4.899998417198648,5.0,,,,0.7,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,,,,,4.59999938302362,,,,,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,,,,5.40000018605658,4.899998417198648,,,,0.7,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3cccn3C)CC2)C1,,,,5.499999678657065,4.700000503883016,,,,1.0,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,,,,5.59999938302362,4.59999938302362,,,,1.0,0.15
COc1ccccc1CN1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,4.700000503883016,,4.700000503883016,5.499999678657065,5.200000237109354,0.7,,0.15,0.7,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,,,,5.40000018605658,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,,,,6.100000128334196,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CCCC2(CCN(C(C)=O)CC2)C1,4.59999938302362,,,5.499999678657065,,0.7,,,1.0,
COc1ccccc1CN1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,,,,6.499999678657065,5.300000202445418,,,,1.0,0.7
COc1ccccc1CN1CCCC2(CCN(S(C)(=O)=O)CC2)C1,,,,7.200000237109354,,,,,1.0,
COc1ccccc1CN1CCCC2(CCNCC2)C1,,,,4.700000503883016,,,,,0.7,
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,5.0,,,,4.499999678657065,0.7,,,,0.15
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3c(C)noc3C)C2)C1,,,,,5.800000874803204,,,,,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,4.800000874803203,,,5.700000503883016,5.700000503883016,0.7,,,1.0,1.0
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,,,,6.800000874803203,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,,,,6.499999678657065,4.899998417198648,,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,4.40000018605658,,,6.300000202445418,4.700000503883016,0.15,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,,,,6.0,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,,,,5.700000503883016,4.800000874803203,,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(C(C)=O)C2)C1,,,,5.499999678657065,,,,,1.0,
COc1ccccc1CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,4.59999938302362,,,8.0,5.0,0.7,,,1.0,0.7
COc1ccccc1CN1CC[C@@]2(CCCN(S(C)(=O)=O)C2)C1,,,,6.499999678657065,4.700000503883016,,,,1.0,0.7
COc1ccccc1CNC(=O)C/C(C)=N/NC(=O)Cc1ccccc1,,,,,5.100000128334196,,,,,0.7
COc1ccccc1CNC(=O)C1CC(=O)N(C2CCCC2)C1,,4.550000451689026,7.650000220873455,,4.650000220873455,,0.15,0.4,,0.15
COc1ccccc1CNC(=O)C1CCN(S(=O)(=O)N2CC(C)CC(C)C2)CC1,,4.40000018605658,,,4.949999401714239,,0.15,,,0.7
COc1ccccc1CNC(=O)CCCn1c(=O)c2ccccc2n(CC(=O)NC2CCCC2)c1=O,,5.100000128334196,,,5.349999603463148,,1.0,,,1.0
COc1ccccc1CNC(=O)CCN1C(=O)COc2ccc(C)cc21,5.499999678657065,5.499999678657065,,,4.949999401714239,0.15,1.0,,,0.7
COc1ccccc1CNC(=O)CN1CCC(NC(=O)c2ccccc2F)CC1.Cl,,,,,7.5500004516890264,,,,,0.15
COc1ccccc1CNC(=O)CSc1nc2nc(C)cc(C)n2n1,,5.0,,4.800000874803203,4.849999245077862,,0.7,,0.7,0.7
COc1ccccc1CNC(=O)Cn1nnc(-c2ccncc2)n1,4.899998417198648,5.049999969853415,5.100000128334196,5.650000220873455,5.499999678657065,0.7,0.7,0.7,1.0,0.7
COc1ccccc1CNC(=O)c1cc2c(C)nn(Cc3ccc(F)cc3)c2s1,4.499999678657065,4.949999401714239,5.650000220873455,4.650000220873455,5.550000451689026,0.15,0.7,1.0,0.4,1.0
COc1ccccc1CNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,5.0,5.550000451689026,4.800000874803203,6.499999678657065,5.450000476425332,0.7,0.7,0.7,1.0,1.0
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,,,,4.499999678657065,5.0,,,,0.15,0.7
COc1ccccc1CNCc1cccs1.Cl,6.59999938302362,5.049999969853415,,6.100000128334196,4.749999855918706,1.0,0.7,,1.0,0.7
COc1ccccc1CNS(=O)(=O)c1ccc2[nH]cc(C(=O)O)c(=O)c2c1,5.0,,4.949999401714239,,,0.4,,0.7,,
COc1ccccc1CNc1cc(-c2c(C)noc2C)ncn1,5.300000202445418,4.59999938302362,,4.59999938302362,4.40000018605658,0.7,0.15,,0.15,0.15
COc1ccccc1CNc1cc(-c2ccc(C(=O)N(C)C)cc2)ncn1,5.100000128334196,,,4.899998417198648,4.59999938302362,0.7,,,0.15,0.7
COc1ccccc1CNc1cc(-c2cccc(C#N)c2)ncn1,5.40000018605658,5.200000237109353,,,4.59999938302362,0.7,0.4,,,0.7
COc1ccccc1CNc1cc(-c2cccc(NS(C)(=O)=O)c2)ncn1,4.800000874803203,4.700000503883016,,,5.300000202445418,0.7,0.4,,,1.0
COc1ccccc1CNc1cc(-c2ccccc2C)ncn1,5.300000202445418,5.999999999999999,,4.800000874803203,4.499999678657065,0.7,0.7,,0.15,0.15
COc1ccccc1CNc1cc(-c2ccccc2CN(C)C)ncn1,4.59999938302362,,,5.40000018605658,,0.7,,,1.0,
COc1ccccc1CNc1cc(-c2ccccc2Cl)ncn1,5.40000018605658,5.59999938302362,,4.899998417198648,4.40000018605658,0.7,1.0,,0.7,0.15
COc1ccccc1CNc1cc(-c2ccccc2OC)ncn1,5.59999938302362,5.800000874803203,,4.700000503883016,4.800000874803203,1.0,1.0,,0.7,0.7
COc1ccccc1CNc1cc(-c2cccnc2)ncn1,6.0,4.800000874803203,,5.300000202445418,6.200000237109354,1.0,0.15,,1.0,1.0
COc1ccccc1CNc1cc(-c2ccoc2)ncn1,4.800000874803203,4.899998417198648,,4.800000874803203,4.800000874803203,0.7,0.7,,0.7,0.7
COc1ccccc1CNc1ccnc(-c2c(C)noc2C)n1,6.40000018605658,6.0,6.300000202445418,4.700000503883016,5.300000202445418,1.0,1.0,0.7,0.15,0.7
COc1ccccc1CNc1ccnc(-c2ccc(C(=O)N(C)C)cc2)n1,4.899998417198648,4.40000018605658,,4.40000018605658,4.59999938302362,0.7,0.15,,0.15,0.7
COc1ccccc1CNc1ccnc(-c2ccc(N(C)C)cc2)n1,6.100000128334196,5.0,,6.300000202445418,5.100000128334196,1.0,0.7,,1.0,0.7
COc1ccccc1CNc1ccnc(-c2ccc3c(c2)OCO3)n1,6.200000237109354,5.499999678657065,,6.100000128334196,5.800000874803203,1.0,1.0,,1.0,1.0
COc1ccccc1CNc1ccnc(-c2cccc(C#N)c2)n1,6.100000128334196,5.40000018605658,,4.59999938302362,5.40000018605658,1.0,1.0,,0.7,0.7
COc1ccccc1CNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,5.100000128334196,4.800000874803203,,4.40000018605658,5.0,0.7,0.7,,0.15,0.7
COc1ccccc1CNc1ccnc(-c2ccccc2C(F)(F)F)n1,5.0,5.40000018605658,7.800000874803203,4.40000018605658,4.899998417198648,0.7,0.7,0.4,0.15,0.7
COc1ccccc1CNc1ccnc(-c2ccccc2CN(C)C)n1,5.0,,,6.899998417198648,4.800000874803203,0.7,,,1.0,0.7
