SMILES,cyp1a2,cyp1a2_challenge,cyp2c9,cyp2c9_challenge,cyp2d6,cyp2d6_challenge,cyp3a4,cyp3a4_challenge
COc1ccc2oc(C)c(C(=O)NCC3(N(C)C)Cc4ccccc4C3)c2c1,,False,,False,6.527767572992346,True,,False
COc1ccc2onc(CC(=O)NCc3cc(C4CC4)n(C)n3)c2c1,5.148381034999996,True,,False,,False,5.903177569999356,True
COc1ccc2onc(CC(=O)Nc3cncnc3N3CCCC3)c2c1,3.8163799149999966,True,4.684740840003728,True,,False,,False
COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1.[Na+],,False,4.189949563846856,False,,False,3.3910790709437832,False
COc1ccc2sc3c(=O)[nH]c4ccccc4c3c2c1,6.307420859297306,False,,False,,False,,False
COc1ccc2sc3ccccc3c(=O)c2c1OC,4.807421934008399,False,,False,,False,3.850979610051467,False
COc1cccc(-c2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)c1,5.15742233238627,False,,False,,False,,False
COc1cccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c1,5.307420859297304,False,4.88123792116939,False,,False,4.250979621861664,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,False,,False,,False,5.971757152709904,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,3.777182487960209,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,3.494635897990241,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F,,False,,False,,False,3.585296961721296,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,3.871086990828541,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3Cl)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,4.292092303569271,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,False,,False,,False,5.48838694871324,False
COc1cccc(-c2cc(=O)c3cc(O)ccc3o2)c1,5.164258207449284,False,3.8872025006290167,False,,False,3.900735004557056,False
COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1,,False,,False,,False,4.200733164600383,False
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,5.759989358364298,False,3.784220506532648,False,4.596954724317373,False,4.20085652353367,False
COc1cccc(-c2cc(C(=O)N/N=C/c3ccc(OC)c(COC(C)=O)c3)c3ccccc3n2)c1,,False,5.68123872420235,False,,False,4.850979610051467,False
COc1cccc(-c2cc(C(=O)Nc3cccc(O)c3)no2)c1,4.457421585917263,False,,False,4.142241126006169,False,4.10097975413276,False
COc1cccc(-c2cc(C(F)(F)F)n3ncc(S(=O)(=O)c4ccccc4)c3n2)c1,,False,,False,,False,4.500979940189341,False
COc1cccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)c1,5.357421457583067,False,5.731239014571102,False,,False,3.8009802580157768,False
COc1cccc(-c2cc(C(F)(F)F)nc(N3CCN(c4ccccc4)CC3)n2)c1,4.257419874781714,False,,False,,False,,False
COc1cccc(-c2cc(C(F)(F)F)nc(N3CCOCC3)n2)c1,5.457421585917263,False,4.081239412948973,False,,False,3.650980205821786,False
COc1cccc(-c2cc(CN3C(=O)c4ccccc4C3=O)no2)c1,5.870257997999996,True,,False,,False,,False
COc1cccc(-c2cc(CNC(=O)[C@H]3OC[C@H]4CCC[C@H]43)on2)c1,,False,4.9541660420037275,True,,False,4.6988309149993555,True
COc1cccc(-c2cc(N(C)Cc3ccco3)ncn2)c1,5.460258188946936,False,,False,4.2969560175302135,False,3.700856324966927,False
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,,False,,False,,False,5.46425326899652,False
COc1cccc(-c2cc(NCCc3c[nH]c4ccc(OC)cc34)ncn2)c1,5.460258188946936,False,5.087201252198795,False,4.2969560175302135,False,4.20085652353367,False
COc1cccc(-c2cc(NCc3ccc(OC)cc3OC)ncn2)c1,5.059653630102904,False,,False,4.396953559925658,False,4.700855460491138,False
COc1cccc(-c2cc(NCc3cccc(C)c3)ncn2)c1,5.460258188946936,False,,False,4.196955646610027,False,4.20085652353367,False
COc1cccc(-c2cc(NCc3ccccc3)ncn2)c1,5.059653630102904,False,,False,4.396953559925658,False,3.700856324966927,False
COc1cccc(-c2cc(NCc3ccccc3OC)ncn2)c1,5.259982312033928,False,,False,4.2969560175302135,False,3.9008578167465098,False
COc1cccc(-c2cc(NCc3cccnc3)ncn2)c1,5.560153814925997,False,,False,4.101668763344926,False,4.500855491657727,False
COc1cccc(-c2cc(NCc3cccs3)ncn2)c1,5.259982312033928,False,,False,4.396953559925658,False,4.20085652353367,False
COc1cccc(-c2cc(NCc3cnc(C)cn3)ncn2)c1,4.660249614282472,False,,False,4.101668763344926,False,3.700856324966927,False
COc1cccc(-c2cc3nc(-c4ccccc4)cc(N4CCC5(CC4)OCCO5)n3n2)c1,5.957420840606687,False,4.831238989834795,False,,False,3.8009802580157768,False
COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1.Cl,4.181955776360628,False,4.0906524107555375,False,5.175371371019458,False,,False
COc1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)c1,,False,,False,,False,5.333484988727497,False
COc1cccc(-c2ccc(CNC(=O)c3ccncn3)cc2)c1,,False,,False,5.072708597992346,True,,False
COc1cccc(-c2ccc(NC(=O)Nc3ccc(-c4ccnc5[nH]cnc45)cc3)cc2)c1,,False,,False,,False,6.652243751351909,False
COc1cccc(-c2ccc3ncnc(N(C)C)c3c2)c1,5.460258188946936,False,,False,4.4969551427270105,False,4.20085652353367,False
COc1cccc(-c2ccc3ncnc(N(C)Cc4ccco4)c3c2)c1,5.259982312033928,False,5.187211884060712,False,4.4969551427270105,False,4.000855359141955,False
COc1cccc(-c2ccc3ncnc(N4CCN(C)CC4)c3c2)c1,4.760226932984833,False,,False,3.9016695663778864,False,3.9008578167465098,False
COc1cccc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1,5.460258188946936,False,,False,,False,4.100856941943307,False
COc1cccc(-c2ccc3ncnc(N4CCOCC4)c3c2)c1,5.3601683759933865,False,,False,4.00166905897837,False,4.100856941943307,False
COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,6.059653630102904,False,,False,4.101668763344926,False,4.800853092607908,False
COc1cccc(-c2ccc3ncnc(NC4CCNCC4)c3c2)c1,4.059653630102904,False,,False,,False,3.6007338084109173,False
COc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1,4.460258188946936,False,,False,4.101668763344926,False,4.100856941943307,False
COc1cccc(-c2ccc3ncnc(NCCNC(C)=O)c3c2)c1,4.860324674012716,False,,False,3.9016695663778864,False,3.9008578167465098,False
COc1cccc(-c2ccc3ncnc(NCCc4c[nH]c5ccc(OC)cc45)c3c2)c1,4.760226932984833,False,5.684224832111824,False,5.096953661274842,False,5.000860533770288,False
COc1cccc(-c2ccc3ncnc(NCc4ccc(OC)cc4OC)c3c2)c1,4.960331206764677,False,5.5842153979372355,False,4.201669884204322,False,4.700855460491138,False
COc1cccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)c1,5.460258188946936,False,5.684224832111824,False,4.9969534480296955,False,4.400855844594888,False
COc1cccc(-c2ccc3ncnc(NCc4ccccc4OC)c3c2)c1,5.460258188946936,False,5.484206266808193,False,4.596954724317373,False,4.900856446641607,False
COc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,5.960331206764677,False,5.087201252198795,False,4.4969551427270105,False,5.100856941943307,False
COc1cccc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1,5.660249614282472,False,5.484206266808193,False,4.4969551427270105,False,4.20085652353367,False
COc1cccc(-c2ccc3ncnc(NCc4cnc(C)cn4)c3c2)c1,4.960331206764677,False,,False,4.00166905897837,False,4.20085652353367,False
COc1cccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)c1,5.3601683759933865,False,5.487173758361262,False,,False,4.100856941943307,False
COc1cccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,False,,False,,False,6.333484988727497,False
COc1cccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,3.777182487960209,False
COc1cccc(-c2cn(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,False,,False,,False,5.555333738343853,False
COc1cccc(-c2cn(Cc3c(F)cccc3F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,,False,,False,,False,3.8149710488496087,False
COc1cccc(-c2cn(Cc3c(F)cccc3S(C)(=O)=O)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,False,,False,,False,5.7537013921106865,False
COc1cccc(-c2cncnc2-n2ccnc2)c1,6.3601683759933865,False,5.484206266808193,False,4.396953559925658,False,5.600875848473743,False
COc1cccc(-c2cncnc2N(C)Cc2ccco2)c1,4.3601683759933865,False,,False,4.396953559925658,False,4.700855460491138,False
COc1cccc(-c2cncnc2NCCN2CCOCC2)c1,4.160840269917776,False,,False,4.4969551427270105,False,4.600855247245992,False
COc1cccc(-c2cncnc2NCCc2c[nH]c3ccc(OC)cc23)c1,5.059653630102904,False,6.284220827875583,False,5.096953661274842,False,5.400851512004959,False
COc1cccc(-c2cncnc2NCCc2cnc[nH]2)c1,5.760226932984833,False,5.884210701854814,False,4.596954724317373,False,5.300842380875916,False
COc1cccc(-c2cncnc2NCc2ccc(OC)cc2OC)c1,4.760226932984833,False,5.284220827875583,False,4.596954724317373,False,5.400851512004959,False
COc1cccc(-c2cncnc2NCc2cccc(C)c2)c1,5.059653630102904,False,,False,4.396953559925658,False,5.5008609461795475,False
COc1cccc(-c2cncnc2NCc2ccccc2)c1,4.660249614282472,False,6.084206632000299,False,3.9016695663778864,False,5.600875848473743,False
COc1cccc(-c2cncnc2NCc2ccccc2OC)c1,4.760226932984833,False,5.484206266808193,False,4.596954724317373,False,5.400851512004959,False
COc1cccc(-c2cncnc2NCc2cccnc2)c1,5.460258188946936,False,,False,4.201669884204322,False,5.000860533770288,False
COc1cccc(-c2cncnc2NCc2cccs2)c1,5.259982312033928,False,5.684224832111824,False,4.201669884204322,False,4.900856446641607,False
COc1cccc(-c2cncnc2NCc2cnc(C)cn2)c1,4.259982312033928,False,,False,4.2969560175302135,False,4.900856446641607,False
COc1cccc(-c2cncnc2Nc2ccc(F)cc2)c1,4.960331206764677,False,,False,3.9016695663778864,False,5.200864724835709,False
COc1cccc(-c2cncnc2Nc2ccccc2)c1,4.960331206764677,False,,False,4.401667797519954,False,5.100856941943307,False
COc1cccc(-c2csc(N3CCN(C(=S)Nc4ccccc4)CC3)n2)c1,4.857421136240131,False,6.081239412948973,False,,False,4.150979723986175,False
COc1cccc(-c2csc(N3CCN(CC(=O)NNC(=O)c4ccc(Cl)cc4)CC3)n2)c1,4.407421427436482,False,5.181236955344418,False,,False,4.050979155846999,False
COc1cccc(-c2nc(C(=O)NC3CCN(c4ncccn4)CC3)c(C)[nH]2)c1,4.983445749999996,True,,False,,False,,False
COc1cccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)c1,,False,5.52518116615978,False,,False,4.054731387774668,False
COc1cccc(-c2nc(CS(=O)(=O)CC(=O)NCCCOC(C)C)c(C)o2)c1,,False,4.231237939860009,False,,False,4.200979882466957,False
COc1cccc(-c2nc(CS(=O)CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)c1,,False,,False,,False,4.0009781713314085,False
COc1cccc(-c2nc(N(C)C)c3ccccc3n2)c1,5.960331206764677,False,5.387218555056005,False,4.396953559925658,False,4.400855844594888,False
COc1cccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)c1,5.860324674012716,False,,False,4.796954045378592,False,4.100856941943307,False
COc1cccc(-c2nc(N3CCN(C)CC3)c3ccccc3n2)c1,5.3601683759933865,False,,False,4.596954724317373,False,3.9008578167465098,False
COc1cccc(-c2nc(N3CCNCC3)c3ccccc3n2)c1,5.059653630102904,False,,False,4.696954347372703,False,3.700856324966927,False
COc1cccc(-c2nc(NC3CC3)c3ccccc3n2)c1,6.259982312033928,False,,False,4.596954724317373,False,5.000860533770288,False
COc1cccc(-c2nc(NC3CCNCC3)c3ccccc3n2)c1,4.259982312033928,False,,False,,False,3.700856324966927,False
COc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,4.760226932984833,False,,False,4.396953559925658,False,4.000855359141955,False
COc1cccc(-c2nc(NCCNC(C)=O)c3ccccc3n2)c1,4.960331206764677,False,,False,4.89695369244143,False,4.000855359141955,False
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,5.160840269917777,False,5.384228610767986,False,4.196955646610027,False,4.800853092607908,False
COc1cccc(-c2nc(NCc3ccc(OC)cc3OC)c3ccccc3n2)c1,5.160840269917777,False,5.78423973440602,False,4.2969560175302135,False,4.500855491657727,False
COc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1,4.860324674012716,False,5.184224419702565,False,4.196955646610027,False,4.000855359141955,False
COc1cccc(-c2nc(NCc3ccccc3OC)c3ccccc3n2)c1,5.560153814925997,False,5.287203117605396,False,4.4969551427270105,False,4.500855491657727,False
COc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,6.160840269917776,False,,False,4.101668763344926,False,4.800853092607908,False
COc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,5.860324674012716,False,,False,4.396953559925658,False,4.600855247245992,False
COc1cccc(-c2nc(NCc3cnc(C)cn3)c3ccccc3n2)c1,5.760226932984833,False,,False,3.9016695663778864,False,4.700855460491138,False
COc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)c1,5.460258188946936,False,,False,4.101668763344926,False,4.700855460491138,False
COc1cccc(-c2nccc(-n3ccnc3)n2)c1,6.860324674012716,False,,False,4.596954724317373,False,5.100856941943307,False
COc1cccc(-c2nccc(N(C)Cc3ccco3)n2)c1,5.560153814925997,False,,False,5.396958734553992,False,3.800857445826323,False
COc1cccc(-c2nccc(NC3CCNCC3)n2)c1,4.560153814925997,False,,False,,False,,False
COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,6.059653630102904,False,5.5842153979372355,False,4.596954724317373,False,4.600855247245992,False
COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1,5.3601683759933865,False,,False,4.396953559925658,False,4.600855247245992,False
COc1cccc(-c2nccc(NCc3cccc(C)c3)n2)c1,5.860324674012716,False,5.087201252198795,False,4.4969551427270105,False,4.500855491657727,False
COc1cccc(-c2nccc(NCc3ccccc3)n2)c1,5.660249614282472,False,,False,5.4969551427270105,False,4.500855491657727,False
COc1cccc(-c2nccc(NCc3ccccc3OC)n2)c1,5.259982312033928,False,5.184224419702565,False,5.896959146963251,False,4.700855460491138,False
COc1cccc(-c2nccc(NCc3cccnc3)n2)c1,6.160840269917776,False,,False,4.101668763344926,False,5.000860533770288,False
COc1cccc(-c2nccc(NCc3cccs3)n2)c1,6.059653630102904,False,,False,5.996974049257448,False,4.400855844594888,False
COc1cccc(-c2nccc(NCc3cnc(C)cn3)n2)c1,5.660249614282472,False,,False,,False,4.300856146588999,False
COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,4.907421909272092,False,4.031238394064476,False,,False,,False
COc1cccc(-c2nnc3sc(-c4ccc(C)cc4)nn23)c1,4.50742132531197,False,4.28123853814577,False,,False,4.200979882466957,False
COc1cccc(-c2noc(-c3cccnc3)n2)c1,4.907421909272092,False,4.081239412948973,False,,False,4.400979956578178,False
COc1cccc(-c2noc(Cn3nc(C)c([N+](=O)[O-])c3C)n2)c1,4.757421643639647,False,4.631238141608918,False,,False,3.950978999210623,False
COc1cccc(-c2oc3ccccc3c(=O)c2O)c1,6.061885298739725,False,4.187201534804045,False,4.00166905897837,False,4.0007325469525,False
COc1cccc(-n2c(C)n[nH]c2=O)c1,4.207420702660929,False,,False,,False,,False
COc1cccc(-n2c(O)c(C=NCc3ccc4c(c3)OCO4)c(=O)[nH]c2=O)c1,,False,,False,,False,4.250979621861664,False
COc1cccc(-n2c(SCC(=O)Nc3sc4c(c3C(N)=O)CCC4)nc3ccccc3c2=O)c1,4.557421694692421,False,5.331238507999185,False,,False,,False
COc1cccc(-n2ccnc2SCC(=O)Nc2nccs2)c1,5.257419874781714,False,4.231237939860009,False,4.3922393223313625,False,4.550980230558093,False
COc1cccc(/C(O)=C2/C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,,False,5.68123872420235,False,,False,3.950978999210623,False
COc1cccc(/C(O)=C2/C(=O)C(=O)N(c3cc(C)on3)C2c2cccs2)c1,,False,4.131237783223632,False,,False,3.650980205821786,False
COc1cccc(/C(O)=C2/C(=O)C(=O)N(c3ccccn3)C2c2ccc(OC)c(OC)c2)c1,,False,4.081239412948973,False,,False,,False
COc1cccc(/C=C/C2=CC3(C)CC2(C)C(c2cccc(OC)c2)CC3=O)c1,,False,4.787200049553703,False,5.001666312269612,False,4.5007310431261125,False
COc1cccc(/C=N/NC(=O)C(=O)NCc2cccnc2)c1,,False,3.931238759019225,False,,False,,False
COc1cccc(/C=N/NC(=O)CO/N=C(\C)c2cccs2)c1OC,5.207420702660929,False,,False,,False,4.0009781713314085,False
COc1cccc(/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)c1O,,False,,False,,False,4.450979357595909,False
COc1cccc(/C=N/NC(=O)c2c(-c3ccccc3)noc2C)c1,,False,4.731239014571102,False,4.242240761051421,False,,False
COc1cccc(/C=N/NC(=O)c2cc(-c3cccn3C)n[nH]2)c1,4.557421694692421,False,,False,,False,,False
COc1cccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)c1OS(=O)(=O)c1ccc(C)cc1,4.557421694692421,False,4.731239014571102,False,4.942241381558047,False,5.050979155846998,False
COc1cccc(/C=N/NC(=O)c2nc(-c3ccccc3)cc(-c3ccccc3)n2)c1,4.857421136240131,False,,False,,False,,False
COc1cccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)c1O,4.957420840606687,False,4.181236955344418,False,,False,4.10097975413276,False
COc1cccc(/C=N/n2c(=S)n(C)c3cc(C)c(C)cc32)c1OC,5.007421678456522,False,,False,,False,,False
COc1cccc(/C=N\NC(=O)C2C(=O)NCC2c2ccccc2)c1O,4.1074213135017725,False,4.131237783223632,False,,False,3.7009791371563807,False
COc1cccc(=O)c2c(C)n(-c3cc(C)cc(C)c3)c(C)c12,4.357421457583067,False,4.68123872420235,False,,False,4.450979357595909,False
COc1cccc(C(=O)/C=C/c2ccc(SC)cc2)c1,4.957420840606687,False,,False,4.342240150210577,False,4.500979940189341,False
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl,4.69099992548962,False,4.199695243524282,False,5.434413608683764,False,3.9008264964383135,False
COc1cccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,,False,3.976366686785043,False,,False,,False
COc1cccc(C(=O)N(C)c2nnc(-c3ccncc3)s2)c1,4.257419874781714,False,4.981239042028786,False,5.192241409015731,False,4.300979991242114,False
COc1cccc(C(=O)N(Cc2ccccc2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)c1,4.207420702660929,False,4.28123853814577,False,,False,4.500979940189341,False
COc1cccc(C(=O)N/N=C/c2cn[nH]c2-c2ccc(OC)cc2OC)c1,3.957420840606687,False,4.131237783223632,False,,False,5.0009781713314085,False
COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,4.207420702660929,False,5.081239412948973,False,,False,4.200979882466957,False
COc1cccc(C(=O)NC2CC3CCCC(C2)N3CC(=O)Nc2ccccc2)c1.Cl,,False,6.581238740591187,False,4.442240306846953,False,,False
COc1cccc(C(=O)NCC(=O)NC2CC(C)(C)Oc3ccccc32)c1,,False,4.3041210370037275,True,4.546951896992345,True,4.965954424999355,True
COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,4.259982312033928,False,,False,4.00166905897837,False,3.9008578167465098,False
COc1cccc(C(=O)NCCN2CCOCC2)c1,,False,4.731239014571102,False,,False,,False
COc1cccc(C(=O)NCCNC(=O)C2COc3ccccc3C2)c1,,False,4.924880705003727,True,,False,,False
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,,False,4.3885311946544245,False,3.9732520511108222,False,5.13965916350624,False
COc1cccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1,4.957420840606687,False,,False,,False,4.200979882466957,False
COc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1,,False,,False,,False,4.450979357595909,False
COc1cccc(C(=O)Nc2ccc(NC(=O)c3ccco3)cn2)c1,,False,4.131237783223632,False,,False,,False
COc1cccc(C(=O)Nc2nc3c(s2)CN(C)CC3)c1,4.257419874781714,False,,False,,False,,False
COc1cccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)c1,4.657421660028485,False,3.981239042028786,False,,False,,False
COc1cccc(C(C(=O)Nc2ccc(F)cc2)N(C(=O)Cn2nnc3ccccc32)C2CC2)c1,,False,4.181236955344418,False,,False,4.650980205821786,False
COc1cccc(C(C)C(=O)N2CCCC(c3cn(C)nn3)C2)c1,,False,4.3674845650037275,True,,False,,False
COc1cccc(C(C)C(=O)N2CCc3nc[nH]c3C23CCC3)c1,,False,,False,,False,5.405866806999355,True
COc1cccc(C(C)C(=O)N2CCc3nccc(O)c3C2)c1,,False,3.104872863003728,True,,False,4.732696899999355,True
COc1cccc(C(CC(=O)Nc2cccc3ccccc23)NC(=O)c2ccccc2)c1,,False,5.88123792116939,False,,False,4.750979975006215,False
COc1cccc(C(CNS(=O)(=O)CCC2CCCO2)N2CCCC2)c1,,False,,False,5.5307069919923455,True,,False
COc1cccc(C(CNc2nc(C)c3ccccc3n2)N(C)C)c1,,False,,False,6.506942546992346,True,,False
COc1cccc(C(O)CNC(=O)COc2ccc3ccccc3c2)c1,5.886630561999996,True,5.5002432200037275,True,,False,,False
COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,,False,4.789169343003728,True,,False,,False
COc1cccc(C(O)CNC(=O)c2cnn(C)c2Cc2ccccc2)c1,3.854305539999997,True,,False,,False,,False
COc1cccc(C(OC)C(=O)N(C)C(C)c2cccc(S(N)(=O)=O)c2)c1,,False,,False,,False,4.540652939999355,True
COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1O,4.50742132531197,False,,False,,False,,False
COc1cccc(C2(C(=O)NC(C)Cc3cccnc3)CC2)c1,4.012573029999997,True,,False,,False,6.227752447999356,True
COc1cccc(C2(NC(=O)NCc3c4c(nn3C)CCCC4)CCC2)c1,,False,,False,,False,5.261829539999355,True
COc1cccc(C2=CC(c3ccccc3)n3nnnc3N2)c1,5.307420859297304,False,5.581238740591187,False,,False,,False
COc1cccc(C2=NOC(C(=O)NCc3ccccc3)C2)c1,4.457421585917263,False,,False,4.3922393223313625,False,3.7009791371563807,False
COc1cccc(C2=NOC(C(=O)NCc3ccccn3)C2)c1,,False,,False,,False,3.900980628935963,False
COc1cccc(C2=NOC(C(=O)Nc3ccc(OC)c(OC)c3)C2)c1,4.357421457583067,False,,False,,False,4.300979991242114,False
COc1cccc(C2=NOC(C(=O)Nc3cccnc3)C2)c1,4.357421457583067,False,3.88123792116939,False,4.442240306846953,False,4.0009781713314085,False
COc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1OC,,False,4.131237783223632,False,,False,,False
COc1cccc(C2C(C)CCC3C(=O)N(C)C(C(C)C)C(=O)N32)c1,,False,,False,,False,4.800725927200039,False
COc1cccc(C2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1,,False,4.181236955344418,False,,False,3.900980628935963,False
COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)NC(C)(C)C)c3N2)c1,,False,4.131237783223632,False,,False,3.950978999210623,False
COc1cccc(C2CC(C)CN2C(=O)NCCNC(=O)c2cccnc2)c1,,False,4.242636380003728,True,,False,,False
COc1cccc(C2CCN(C(=O)Cc3cc(C)on3)CC2)c1,,False,4.458132812003727,True,,False,3.786570579999355,True
COc1cccc(C2CCN(S(=O)(=O)c3ccc(C#N)c(C)c3)CC2)c1,,False,4.574708653003728,True,,False,,False
COc1cccc(C2CN(C(=O)c3ccc4c(c3)OCC(=O)N4)CCO2)c1,,False,5.1315161970037275,True,,False,,False
COc1cccc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCN2)c1,,False,,False,5.817268851132732,False,,False
COc1cccc(C2NC(c3cccc(OC)c3O)C(C)C(=O)C2C)c1O,,False,4.28123853814577,False,4.592241033466911,False,4.0009781713314085,False
COc1cccc(C2c3c(-c4ccccc4)n[nH]c3C(=O)N2c2ccc(C(=O)O)cc2)c1,,False,4.28123853814577,False,,False,,False
COc1cccc(C=NC=Nc2cccc(OC)c2)c1,5.3601683759933865,False,,False,,False,3.800857445826323,False
COc1cccc(C=O)c1,4.329834682522586,False,,False,,False,,False
COc1cccc(CC(=O)N2CCC(c3ccccc3OC)C2)c1,4.623302089999997,True,,False,,False,5.075296129999355,True
COc1cccc(CC(=O)N2CCN(C(=O)c3cnc4ccccc4c3)CC2)c1,,False,3.914204610003728,True,,False,,False
COc1cccc(CC(=O)Nc2cc(-c3ccnc(Cl)c3)cs2)c1,,False,,False,,False,4.634514984391478,False
COc1cccc(CC(=O)Nc2cc(-c3ccnc(F)c3)cs2)c1,,False,,False,,False,4.7537013921106865,False
COc1cccc(CC(=O)Nc2cc(-c3ccnc(N)c3)cs2)c1,,False,,False,,False,4.585296961721296,False
COc1cccc(CC(=O)Nc2cc(-c3ccncc3)cs2)c1,,False,,False,,False,5.652243751351909,False
COc1cccc(CC(=O)Nc2cc(-c3ccncn3)cs2)c1,,False,,False,,False,5.032454993063515,False
COc1cccc(CC(=O)Nc2ccc(-n3cnc(C)c3C)cc2)n1,4.300952496999996,True,4.342404140003728,True,,False,,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(C)c3)cs2)c1,,False,,False,,False,4.46425326899652,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(Cl)c3)cs2)c1,,False,,False,,False,4.777182487960209,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(F)c3)cs2)c1,,False,,False,,False,5.157393729671815,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(N)c3)cs2)c1,,False,,False,,False,3.9185116407566785,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(OC)c3)cs2)c1,,False,,False,,False,4.414406896351423,False
