smiles,CYP3A4_class
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCC34CCCN3C(=O)N(CCCCN3CCN(c5cccc6ccccc56)CC3)C4=O)cccc12,1
COc1ccccc1N1CCN(CCCCN2C(=O)N3CCCC3(CCCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,1
COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1N1CCN(CCCCCCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1N1CCN(CCCCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
COc1ccccc1N1CCN(CCCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
COc1ccccc1N1CCN(CCCCN2C(=O)N3CCCC3(CCNCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,1
COc1ccccc1N1CCN(CCCCN2C(=O)N3CCCC3(CCCCNCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,1
COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1N1CCN(CCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
COc1ccccc1N1CCN(CCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1,1
CN(C(=O)C(Cc1ccc(C(=N)N)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(C(=N)NN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc(C2CCCCC2)cc1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc(-c2ccccn2)s1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2c(c1)CCCC2)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2c(c1)CCCCC2)C1CCCC1,1
COc1ccc2cc(S(=O)(=O)NC(Cc3ccc(CN)cc3)C(=O)N(C)C3CCCC3)ccc2c1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2cc3ccccc3cc2c1)C1CCCC1,1
CN(C(=O)C(Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,1
CN(C(=O)CCC(C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,1
CN(C(=O)CCC(C1CCCOC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,1
CN(C(=O)CCC(c1ccccc1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,1
CN(C(=O)OCC(C1CCCOC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,1
CN(C(=O)OCC(c1ccccc1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,1
CN(C1CCCNC1)S(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)cn2)c(F)c1,1
CN(C(=O)c1ccc(-c2ccncc2)cc1)C1CCN(C(=O)N2CCC(NCCCc3ccccc3)C2)C1,1
CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2cccc(Cl)c2)CC1,1
COc1cccc(CCN2CCC(N(C)C(=O)C3CCCN3S(=O)(=O)c3ccc4c(Cl)cccc4c3)CC2)c1,1
CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2ccccc2C(F)(F)F)CC1,1
CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2ccccc2Cl)CC1,1
CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2ccccc2F)CC1,1
CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2ccccc2N)CC1,1
CN(C1CCOCC1)C1CC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)CNC1=O,1
CN(C1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1)S(C)(=O)=O,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)NCc1ccccn1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccnc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)Nc1cccc(N)c1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC(=O)NC(CCCCN)C(=O)C(=O)Nc1ccccc1)C(=O)c1ccccc1Sc1ccccc1C#N,1
CN(CC1CCCCN1C(=O)c1ccccc1-c1ccccc1)C(=O)c1ccc(F)cc1,1
CN(CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)C(=O)N1CCC(NCc2cccs2)CC1,1
COc1ccc(C(CCCN(C)S(=O)(=O)c2cccs2)N2Cc3c(cccc3N3CCN(C4CC4)CC3)C2=O)cc1OC,1
COc1ccc(C(CCCN(C)S(=O)(=O)c2cccs2)N2Cc3c(cccc3N3CCN(C4CCC4)CC3)C2=O)cc1OC,1
COc1ccc(C(CCCN(C)S(=O)(=O)c2cccs2)N2Cc3c(cccc3N3CCNCC3)C2=O)cc1OC,1
CN(CCCCNc1c2c(nc3c(NC(=O)CNC(=O)CCC(NC(=O)CNC(=O)OCc4ccccc4)C(=O)NC(Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,1
CN(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3c(NC(=O)CNC(=O)CCC(NC(=O)CNC(=O)OCc4ccccc4)C(=O)NC(Cc4ccccc4)C(=O)OCc4ccccc4)cccc13)CCCC2,1
CN(CCCN(Cc1ccc(Cl)cc1)c1ccc(Br)cn1)C(=S)NCCCc1cnc[nH]1,1
CN(CCCc1cnc[nH]1)C(=S)NCCCN(Cc1ccc(Cl)cc1)c1ccc(Br)cn1,1
COc1ccc(NC(=S)N(C)CCCn2ccnc2)cc1OC,1
CN(CCO)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,1
COCCN(C)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1c(Cl)cccc1Cl,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1c(F)cccc1F,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,1
COc1ccc(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(Cl)c1,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1cccc(Cl)c1Cl,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1ccccc1C#N,1
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1ccccc1C(F)(F)F,1
CN(CCc1ccccn1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,1
CN(Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccncc1)c1ccccc1,1
CN(Cc1c[nH]cn1)c1cccc(Cl)c1,1
CN(Cc1c[nH]cn1)c1ccccc1,1
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccc(F)cc3)ccc21,1
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,1
COc1cccc(CN(C)C(=O)N2CC(N)C(c3ccc(Cl)cc3Cl)C2)c1,1
CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(=O)OCc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,1
CN(Cc1ccccc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,1
COc1cc(CC(=O)N(C)C(CN2CCCC2)c2ccccc2)c(S(=O)(=O)N(C)Cc2ccccc2)cc1OC,1
CN(C(=O)Cc1cc2c(cc1S(=O)(=O)N(C)Cc1ccccc1)OCO2)C(CN1CCCC1)c1ccccc1,1
CN(Cc1cccnc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,1
CN(Cc1cn(-c2ccc(-n3cc(CNC(=O)N=C(N)NCCCC(NC(=O)C(c4ccccc4)c4ccccc4)C(=O)NCc4ccc(O)cc4)nn3)cc2)nn1)c1ccncc1,1
CN(c1cccc(N)c1)c1ccc2c(C=Cc3ccc4c(c3)OCO4)n[nH]c2c1,1
CN(c1cccc(NC(=O)c2ccccc2)c1)c1ccc2c(C=Cc3ccc4c(c3)OCO4)n[nH]c2c1,1
CN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,1
CN1C(=N)NC(CCC2CCCCC2)(CC2CCCC(NC(=O)c3ccncc3)C2)C1=O,1
CN1C(=N)NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O,1
CN1C(=N)NC(c2cccc(-c3cncc(F)c3)c2)(C2CC2)C1=O,1
COc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,1
CN1C(=N)NC(c2cccnc2)(c2cccc(-c3cccc(Cl)c3)c2)C1=O,1
CN1C(=N)NC(c2cccc(-c3cccnc3)c2)(C2CC2)C1=O,1
CN1C(=N)NC(c2ccccc2)(c2cccc(-c3ccncc3)c2)C1=O,1
CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccncn4)c4ccccc43)cc1C2,1
CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccncc2)N2C1=NC1CCCC12,1
CN1C2CCC1C(C(=O)OCCCCCn1ccnn1)C(c1ccc(Cl)cc1)C2,1
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,1
COc1cc2c3c(c1OCC1CC1)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,1
C=CCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,1
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2[nH]cc(CC3CCCN3C)c2c1,1
CN1CCCC1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(F)cc3Cl)cc12,1
CN1CCCC1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,1
CN1CCCC1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12,1
CN1CCCC1Cc1cn(S(=O)(=O)c2ccc(Cl)c(Cl)c2)c2ccccc12,1
COc1ccc(S(=O)(=O)n2cc(CC3CCCN3C)c3ccccc32)cc1OC,1
CN1CCCC1Cc1cn(S(=O)(=O)c2ccc(I)cc2)c2ccccc12,1
CN1CCCC1Cc1cn(S(=O)(=O)c2ccc(Br)s2)c2ccccc12,1
CN1CCCC1Cc1cn(S(=O)(=O)c2ccc(Cl)s2)c2ccccc12,1
CN1CCCC1Cc1cn(S(=O)(=O)c2cccc(Cl)c2)c2ccccc12,1
CN1CCCC1Cc1cn(S(=O)(=O)c2ccccc2Br)c2ccccc12,1
CN1CCCCC(NS(=O)(=O)c2ccccc2-c2ccc(-c3cnc(N)cn3)c(F)c2)C1=O,1
CN1CCN(C(=O)CCCCCC(=O)Nc2cccc(Nc3nccc(Nc4cc(C5CC5)[nH]n4)n3)c2)C(c2ccccc2)C1,1
CN1CCN(C(=O)CCSCCC(=O)Nc2cccc(Nc3nccc(Nc4cc(C5CC5)[nH]n4)n3)c2)C(c2ccccc2)C1,1
CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,1
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3-n3ccnc3)c3ccccc32)CC1,1
CN1CCN(CCCN(Cc2ccccc2)C(=O)C(Cc2ccc(Cl)cc2)NS(=O)(=O)Cc2ccccc2)CC1,1
CN1CCN(CCCN(Cc2ccccc2)C(=O)C(Cc2ccc(Cl)cc2)NS(=O)(=O)c2ccccc2)CC1,1
CN1CCN(CCCn2nc(C3=C(c4cn(-c5ccc6ccccc6c5)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,1
COc1ccc(S(=O)(=O)N2C(=O)C(c3cc(CN4CCN(C)CC4)ccc3OC)(N3CCCC3c3ncco3)c3cc(Cl)ccc32)cc1,1
COc1cc(CN2CCN(C)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,1
CN1CCN(Cc2cccc3c2c(Br)cn3S(=O)(=O)c2cccc3ccccc23)CC1,1
CN1CCN(Cc2cccc3c2c(Cl)cn3S(=O)(=O)c2cccc3ccccc23)CC1,1
CN1CCN(Cc2ccccc2N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)C3Cc4ccccc4CN3)CC2)CC1,1
CN1CCN(c2cc3c(cc2Cl)CCN3C(=O)Nc2ccc(-c3ccncc3)c3ccccc23)CC1,1
CN1CCN(c2ccc3c(c2)c(S(=O)(=O)c2cccc4ccccc24)nn3Cc2ccccc2)CC1,1
CN1CCN=C1c1ccc(CCNC(=O)CC2C(=O)Nc3ccc(Cl)cc3N2S(=O)(=O)c2ccc3ccccc3c2)cc1,1
CN1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1,1
CN1C(=O)c2ccccc2[S+]([O-])c2ccc(C(=O)NCc3cccnc3)cc21,1
CN1C(=O)C(=CC(=O)c2cccnc2)c2c(Cl)cccc21,1
CN1C(=O)C2(CCCCCN3CCc4sccc4C3)CCCc3cccc1c32,1
CN1C(=O)C2(CCCCN3CCc4sccc4C3)CCCc3cccc1c32,1
CNC(=O)C(=O)C(CCCCN)NC(=O)CN(C)C(=O)c1ccccc1Sc1ccccc1C#N,1
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCCNC(N)=O)C1=O,1
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCNc2ccccn2)C1=O,1
CNC(=O)C(Cc1ccccc1)NC(=O)C(CCc1ccc(-c2cccnc2)cc1)CC(=O)NO,1
CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCNC(=O)CCCCCNC(=O)CCCCC4SCC5NC(=O)NC54)nc31)C(O)C2O,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(Cl)c(Cl)c3)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(F)cc3)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(Cl)cc3Cl)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(OC)cc3OC)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(N)nc3)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3cccc(F)c3)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3cccc(Cl)c3Cl)c2)CC1,1
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccccc3F)c2)CC1,1
CNC(=O)CN(CCOc1ccc2c(c1)CCC2)S(=O)(=O)c1ccc(Cl)cc1Cl,1
CNC(=O)CNCC1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,1
CNC(=O)NCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(Cl)cc3Cl)c2)CC1,1
CNC(=O)NCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(OC)cc3OC)c2)CC1,1
CNC(=O)c1cccc(C=Cc2n[nH]c3cc(-c4ccncc4)ccc23)c1,1
CNC(=O)c1cccc(NCC(=O)NN=Cc2c(Cl)cncc2Cl)c1,1
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)c1nc2ccccc2s1,1
CNC1CCc2c(c3ccccc3n2S(=O)(=O)c2cccc(C(F)(F)F)c2)C1,1
CNC1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1,1
CNCCn1cc(S(=O)(=O)c2cccc3ccccc23)c2ccccc21,1
CNCc1ccc(OC)c(C2(N3CCCC3c3ncco3)C(=O)N(S(=O)(=O)c3ccc(OC)cc3)c3ccc(Cl)cc32)c1,1
CNCc1ccc2c(c1)OCCC2NC(=O)CC1C(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Cl)c(Cl)c1,1
CNc1nc(Nc2cc(OC)c(-c3cncn3C)cc2Cl)ncc1C(F)(F)F,1
CNc1nc(Nc2ccc(-c3cncn3C)cc2OC)ncc1C(F)(F)F,1
CNc1nc(Nc2ccc(-c3cncn3C)cc2OC)ncc1Cl,1
CNc1nc(Nc2ccc(-n3cncn3)cc2OC)ncc1C(F)(F)F,1
CNc1cc(NC)c2ccn(S(=O)(=O)c3ccccc3)c2c1,1
CNc1cc(-c2cccnc2)ccc1S(=O)(=O)c1ccccc1,1
CNc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,1
CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,1
CNc1ccc2c3c(n(S(=O)(=O)c4ccc(N)cc4)c2c1)CCCC3,1
CNc1ccc2ccn(S(=O)(=O)c3ccc(N)cc3)c2c1,1
CNc1cccc2c1c1c(n2S(=O)(=O)c2ccc(N)cc2)CCCC1,1
CNc1cccc2c1ccn2S(=O)(=O)c1ccc(N)cc1,1
COC(=O)CCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,1
COC(=O)CCCNC(Cn1c(=O)c(-c2ccccc2Cl)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,1
COC(=O)Nc1ccc(C(=O)NC(Cc2ccccc2)C(=O)NCCc2cc(Cl)ccc2-n2cnnn2)cc1,1
COC(=O)Nc1ccc(-c2nc(C(Cc3ccccc3)NC(=O)C=Cc3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,1
COC(=O)Nc1ccc(-c2nc(C(Cc3ccccc3)NC(=O)CCc3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,1
COC(=O)Nc1ccc(-c2nc(C(Cc3ccccc3)NC(=O)NCc3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,1
COC(=O)Nc1cccc(NC(=O)C(Cc2ccccc2)NC(=O)C=Cc2cc(Cl)ccc2-n2cnnn2)c1,1
COC(=O)c1ccc(NC(=O)NCC2(N3CCN(C(=O)C(Cc4ccc(Cl)cc4Cl)NC(=O)CCN)CC3)CCCCC2)cc1,1
COC(=O)c1ccccc1-c1ccc(CNC(=O)C2(NC(=O)c3cncnc3)CC2)cc1,1
COCC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(C2(CNC(=O)Cc3ccccc3)CCCCC2)CC1,1
COCC(=O)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,1
COCC1CCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(I)cc1,1
COCC1CCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(OC)cc1,1
COCC1CCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(OCCBr)cc1,1
COCC1CCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(OCCF)cc1,1
COCC1CCCN1S(=O)(=O)c1ccccc1-c1ccc(CN2CC3CCCC2C3)cc1,1
COCCCNC(=O)CN(CCOc1ccc2c(c1)CCC2)S(=O)(=O)c1ccc(Cl)cc1Cl,1
COCCCc1cc(CCCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)C2CNCCC23OCc2cc(F)c(F)cc23)C2CC2)c1,1
COCCCc1ccc(Cl)c(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c1,1
COCCCc1ccc(F)c2c(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c[nH]c12,1
COCCCc1ccc(F)c2c(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)cn(CCCOC)c12,1
COCCCc1cccc2cccc(CN(C(=O)C3CNCCC34OCc3cc(F)c(F)cc34)C3CC3)c12,1
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CCC#N)c21,1
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CN3CCOCC3)c21,1
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CS(C)(=O)=O)c21,1
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(Cn3ccnc3)c21,1
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)cccc21,1
COCCN(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1,1
C=C(CNCCOC)c1ccc2c(c1)CCCC2NC(=O)CC(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccccc1,1
COCCNCc1ccc(-c2ccc(CN(Cc3cccnc3)C(=O)C=Cc3ccccc3)cc2)cc1,1
COCCNCc1ccc2c(c1)OCCC2NC(=O)CC(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)c1ccc(F)cc1,1
COCCNCc1ccc2c(c1)OCCC2NC(=O)CC(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccc(F)cc1,1
COCCNc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,1
COCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,1
COCOC(c1ccc(Br)cc1)C(Cn1ccnn1)c1ccccc1,1
COCOC(c1ccc(F)cc1)C(Cn1ccnn1)c1ccccc1,1
COCOC(c1ccccc1)C(Cn1ccnn1)c1ccc(Br)cc1,1
COCOCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCCN2CCOCC2)c1)C1CCCCC1,1
COCc1nc(CN(C(=O)CCC(C2CCCCC2)N2Cc3cc(Oc4ccccc4)ccc3N=C2N)C2CCCCC2)cs1,1
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccnc1,1
COc1c(Br)cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,1
COc1nsnc1OCCCOCCCOCCCOc1nsnc1-c1cccnc1,1
COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,1
COc1cc(CCNCc2cccnc2)c(OC)cc1Br,1
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCCCN2C(=O)c3ccccc3C2=O)CC1,1
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCCN2C(=O)c3cccc4c(N)ccc(c34)C2=O)CC1,1
COc1cc(Oc2ccc(C(=O)NCCN3CCCCC3)cc2)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1Cl,1
COc1cc(Br)c(C(=O)NC(Cc2cccc(Oc3ccccc3)c2)C(O)CN(CCc2ccc(Cl)cc2Cl)C(=O)CCN2C(=O)c3ccccc3C2=O)cc1OC,1
COc1cc(F)c(CN(Cc2ccc(SC)cc2)c2ccc3[nH]cnc3c2)cc1OC,1
COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)c(S(=O)(=O)c2ccccc2)cc1OCc1ccccc1,1
COc1cc(OC)c2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)cccc1Cl)C2=O,1
COc1cc(OC)c2c(c1)S(=O)(=O)N(CSc1nnnn1-c1ccccc1)C2=O,1
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,1
COc1cc(C=Cc2ccc(C(=O)NCC(c3ccccc3)n3ccnc3)cc2)cc(OC)c1,1
COc1cc(C=Cc2cccc3c2ccn3CCCCn2ccnc2)cc(OC)c1,1
COc1cc(C=Cc2cccc3c2ccn3CCCn2ccnc2)cc(OC)c1,1
COc1cc(CN(Cc2ccc(SC)cc2)c2ccc3[nH]cnc3c2)cc(OC)c1,1
COc1cc(COc2ccc(NC(=O)NC(Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc(OC)c1,1
COc1cc(NC(S)=NCCCn2ccnc2)cc(OC)c1,1
COc1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,1
COc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Br,1
COc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2)c1Cl,1
COc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1Cl,1
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cn2ccnc2)c1Cl,1
